#  Mix-Len	    Y 		 Z 		 [Fe/H]  [a/Fe]
#   1.884    0.2755  1.8757e-02   0.00    0.00
# 
#  Age =    700.00 Myr, No. Masses =   31
# 
#       N 			 Mass 		   log(g) 		 log(Teff) 		log(L/Lo) 		log(R/Ro)
   27.00000000     0.38000000     4.91579433     3.54391465    -1.76900304    -0.44907583
   28.00000000     0.39000000     4.90774719     3.54561875    -1.74285227    -0.43941235
   29.00000000     0.40000000     4.89966975     3.54738893    -1.71669401    -0.42987487
   30.00000000     0.41000000     4.89131436     3.54922145    -1.69028398    -0.42033273
   31.00000000     0.42000000     4.88271566     3.55111919    -1.66363215    -0.41079864
   32.00000000     0.43000000     4.87395752     3.55308540    -1.63679552    -0.40130999
   33.00000000     0.44000000     4.86503848     3.55511821    -1.60976476    -0.39185924
   34.00000000     0.45000000     4.85594545     3.55721652    -1.58251705    -0.38243317
   35.00000000     0.46000000     4.84670399     3.55938740    -1.55504180    -0.37304070
   36.00000000     0.47000000     4.83734628     3.56163970    -1.52733012    -0.36369398
   37.00000000     0.48000000     4.82789219     3.56398122    -1.49936793    -0.35439610
   38.00000000     0.49000000     4.81836502     3.56641882    -1.47114562    -0.34515247
   39.00000000     0.50000000     4.80881379     3.56895671    -1.44267696    -0.33598689
   40.00000000     0.51000000     4.79929489     3.57159953    -1.41398246    -0.32692735
   41.00000000     0.52000000     4.78986831     3.57435637    -1.38508644    -0.31800006
   42.00000000     0.53000000     4.78059584     3.57723775    -1.35601171    -0.30923093
   43.00000000     0.54000000     4.77154280     3.58025538    -1.32677127    -0.30064640
   44.00000000     0.55000000     4.76276418     3.58341772    -1.29737810    -0.29226900
   45.00000000     0.56000000     4.75427011     3.58671906    -1.26785482    -0.28410529
   46.00000000     0.57000000     4.74604997     3.59014590    -1.23823589    -0.27615161
   47.00000000     0.58000000     4.73805506     3.59366790    -1.20859345    -0.26837950
   48.00000000     0.59000000     4.73026675     3.59726771    -1.17897907    -0.26077466
   49.00000000     0.60000000     4.72282475     3.60099682    -1.14932430    -0.25340408
   50.00000000     0.61000000     4.71585966     3.60490275    -1.11956525    -0.24633127
   51.00000000     0.62000000     4.70930747     3.60894829    -1.08977603    -0.23952459
   52.00000000     0.63000000     4.70306797     3.61308130    -1.06005530    -0.23293360
   53.00000000     0.64000000     4.69709092     3.61727479    -1.03046178    -0.22652785
   54.00000000     0.65000000     4.69133934     3.62150926    -1.00103862    -0.22028391
   55.00000000     0.66000000     4.68577917     3.62577000    -0.97180663    -0.21418645
   56.00000000     0.67000000     4.68041044     3.63005523    -0.94276809    -0.20823741
   57.00000000     0.68000000     4.67536641     3.63441000    -0.91387344    -0.20249969
   58.00000000     0.69000000     4.67076397     3.63887293    -0.88508209    -0.19702765
   59.00000000     0.70000000     4.66652122     3.64341000    -0.85644122    -0.19178061
   60.00000000     0.71000000     4.66251099     3.64797179    -0.82801586    -0.18669569
   61.00000000     0.72000000     4.65862384     3.65252000    -0.79985453    -0.18171623
   62.00000000     0.73000000     4.65476690     3.65702351    -0.77199553    -0.17679325
   63.00000000     0.74000000     4.65089586     3.66146864    -0.74445267    -0.17190225
   64.00000000     0.75000000     4.64698496     3.66584812    -0.71723055    -0.16702838
   65.00000000     0.76000000     4.64303427     3.67016267    -0.69032151    -0.16217101
   66.00000000     0.77000000     4.63905030     3.67441504    -0.66371480    -0.15733309
   67.00000000     0.78000000     4.63503957     3.67860797    -0.63739967    -0.15251754
   68.00000000     0.79000000     4.63100860     3.68274420    -0.61136537    -0.14772729
   69.00000000     0.80000000     4.62696390     3.68682647    -0.58560117    -0.14296528
   70.00000000     0.81000000     4.62291200     3.69085751    -0.56009632    -0.13823444
   71.00000000     0.82000000     4.61885940     3.69484008    -0.53484006    -0.13353769
   72.00000000     0.83000000     4.61481262     3.69877691    -0.50982166    -0.12887798
   73.00000000     0.84000000     4.61077818     3.70267074    -0.48503037    -0.12425823
   74.00000000     0.85000000     4.60676260     3.70652431    -0.46045545    -0.11968138
   75.00000000     0.86000000     4.60277239     3.71034037    -0.43608613    -0.11515035
   76.00000000     0.87000000     4.59881407     3.71412164    -0.41191170    -0.11066808
   77.00000000     0.88000000     4.59489415     3.71787088    -0.38792138    -0.10623750
   78.00000000     0.89000000     4.59101916     3.72159083    -0.36410445    -0.10186155
