# logAge Mass logTe Mbol logg C/O
4.1860800861 1.1000000000 3.7768900000 0.0510750000 2.6453826852 0.0000000000
4.1937938499 1.1000000000 3.7768787542 0.0510725901 2.6453367381 0.0000000000
4.2015076104 1.1000000000 3.7768672250 0.0510673512 2.6452885256 0.0000000000
4.2092213675 1.1000000000 3.7768554124 0.0510592948 2.6452380527 0.0000000000
4.2169351213 1.1000000000 3.7768433167 0.0510484323 2.6451853247 0.0000000000
4.2246488715 1.1000000000 3.7768309379 0.0510347751 2.6451303469 0.0000000000
4.2323626182 1.1000000000 3.7768182764 0.0510183345 2.6450731244 0.0000000000
4.2400763613 1.1000000000 3.7768053322 0.0509991221 2.6450136626 0.0000000000
4.2477901007 1.1000000000 3.7767921055 0.0509771490 2.6449519666 0.0000000000
4.2555038363 1.1000000000 3.7767785964 0.0509524269 2.6448880416 0.0000000000
4.2632175681 1.1000000000 3.7767648052 0.0509249670 2.6448218930 0.0000000000
4.2709312960 1.1000000000 3.7767507321 0.0508947808 2.6447535258 0.0000000000
4.2786450198 1.1000000000 3.7767363771 0.0508618797 2.6446829455 0.0000000000
4.2863587397 1.1000000000 3.7767217405 0.0508262751 2.6446101571 0.0000000000
4.2940724553 1.1000000000 3.7767068223 0.0507879783 2.6445351659 0.0000000000
4.3017861668 1.1000000000 3.7766916229 0.0507470008 2.6444579771 0.0000000000
4.3094998741 1.1000000000 3.7766761423 0.0507033540 2.6443785960 0.0000000000
4.3172135769 1.1000000000 3.7766603808 0.0506570492 2.6442970279 0.0000000000
4.3249272754 1.1000000000 3.7766443384 0.0506080980 2.6442132778 0.0000000000
4.3326409694 1.1000000000 3.7766280153 0.0505565116 2.6441273511 0.0000000000
4.3403546588 1.1000000000 3.7766114118 0.0505023015 2.6440392531 0.0000000000
4.3480683436 1.1000000000 3.7765945280 0.0504454790 2.6439489888 0.0000000000
4.3557820237 1.1000000000 3.7765773640 0.0503860556 2.6438565636 0.0000000000
4.3634956990 1.1000000000 3.7765599201 0.0503240427 2.6437619826 0.0000000000
4.3712093694 1.1000000000 3.7765421963 0.0502594517 2.6436652512 0.0000000000
4.3789230350 1.1000000000 3.7765241929 0.0501922940 2.6435663745 0.0000000000
4.3866366956 1.1000000000 3.7765059101 0.0501225809 2.6434653578 0.0000000000
4.3943503511 1.1000000000 3.7764873479 0.0500503239 2.6433622063 0.0000000000
4.4020640014 1.1000000000 3.7764685066 0.0499755344 2.6432569252 0.0000000000
4.4097776466 1.1000000000 3.7764493863 0.0498982237 2.6431495198 0.0000000000
4.4174912865 1.1000000000 3.7764299872 0.0498184034 2.6430399952 0.0000000000
4.4252049211 1.1000000000 3.7764103094 0.0497360847 2.6429283568 0.0000000000
4.4329185502 1.1000000000 3.7763903532 0.0496512791 2.6428146097 0.0000000000
4.4406321739 1.1000000000 3.7763701187 0.0495639979 2.6426987592 0.0000000000
4.4483457920 1.1000000000 3.7763496061 0.0494742527 2.6425808105 0.0000000000
4.4560594044 1.1000000000 3.7763288155 0.0493820547 2.6424607689 0.0000000000
4.4637730112 1.1000000000 3.7763077470 0.0492874154 2.6423386395 0.0000000000
4.4714866121 1.1000000000 3.7762864010 0.0491903462 2.6422144276 0.0000000000
4.4792002073 1.1000000000 3.7762647775 0.0490908584 2.6420881385 0.0000000000
4.4869137965 1.1000000000 3.7762428767 0.0489889635 2.6419597773 0.0000000000
4.4946273797 1.1000000000 3.7762206987 0.0488846729 2.6418293493 0.0000000000
4.5023409569 1.1000000000 3.7761982438 0.0487779980 2.6416968597 0.0000000000
4.5100545279 1.1000000000 3.7761755121 0.0486689502 2.6415623137 0.0000000000
4.5177680927 1.1000000000 3.7761525038 0.0485575408 2.6414257166 0.0000000000
4.5254816513 1.1000000000 3.7761292190 0.0484437813 2.6412870737 0.0000000000
4.5331952035 1.1000000000 3.7761056579 0.0483276831 2.6411463901 0.0000000000
4.5409087493 1.1000000000 3.7760818207 0.0482092576 2.6410036710 0.0000000000
4.5486222885 1.1000000000 3.7760577075 0.0480885162 2.6408589217 0.0000000000
4.5563358213 1.1000000000 3.7760333186 0.0479654702 2.6407121475 0.0000000000
4.5640493474 1.1000000000 3.7760086540 0.0478401311 2.6405633535 0.0000000000
4.5717628667 1.1000000000 3.7759837139 0.0477125103 2.6404125450 0.0000000000
4.5794763794 1.1000000000 3.7759584986 0.0475826192 2.6402597272 0.0000000000
4.5871898851 1.1000000000 3.7759330081 0.0474504691 2.6401049054 0.0000000000
4.5949033839 1.1000000000 3.7759072427 0.0473160715 2.6399480847 0.0000000000
4.6026168758 1.1000000000 3.7758812025 0.0471794378 2.6397892704 0.0000000000
4.6103303606 1.1000000000 3.7758548877 0.0470405794 2.6396284678 0.0000000000
4.6180438382 1.1000000000 3.7758282984 0.0468995077 2.6394656820 0.0000000000
4.6257573087 1.1000000000 3.7758014349 0.0467562340 2.6393009184 0.0000000000
4.6334707718 1.1000000000 3.7757742972 0.0466107699 2.6391341820 0.0000000000
4.6411842276 1.1000000000 3.7757468856 0.0464631266 2.6389654782 0.0000000000
4.6488976760 1.1000000000 3.7757192002 0.0463133156 2.6387948122 0.0000000000
4.6566111169 1.1000000000 3.7756912412 0.0461613482 2.6386221892 0.0000000000
4.6643245502 1.1000000000 3.7756630087 0.0460072360 2.6384476145 0.0000000000
4.6720379759 1.1000000000 3.7756345030 0.0458509902 2.6382710932 0.0000000000
4.6797513939 1.1000000000 3.7756057241 0.0456926223 2.6380926306 0.0000000000
4.6874648041 1.1000000000 3.7755766723 0.0455321437 2.6379122319 0.0000000000
4.6951782065 1.1000000000 3.7755473477 0.0453695658 2.6377299025 0.0000000000
4.7028916009 1.1000000000 3.7755177506 0.0452048999 2.6375456474 0.0000000000
4.7106049873 1.1000000000 3.7754878809 0.0450381576 2.6373594719 0.0000000000
4.7183183657 1.1000000000 3.7754577390 0.0448693501 2.6371713813 0.0000000000
