# logAge Mass logTe Mbol logg C/O
4.1860800861 0.6800000000 3.7676700000 0.5407500000 2.5954889127 0.0000000000
4.1940386670 0.6800000000 3.7676415167 0.5403263405 2.5952055158 0.0000000000
4.2019972934 0.6800000000 3.7676132132 0.5398992233 2.5949214547 0.0000000000
4.2099559651 0.6800000000 3.7675850985 0.5394688856 2.5946368609 0.0000000000
4.2179146817 0.6800000000 3.7675571818 0.5390355644 2.5943518658 0.0000000000
4.2258734432 0.6800000000 3.7675294724 0.5385994971 2.5940666010 0.0000000000
4.2338322491 0.6800000000 3.7675019792 0.5381609208 2.5937811979 0.0000000000
4.2417910994 0.6800000000 3.7674747115 0.5377200726 2.5934957879 0.0000000000
4.2497499937 0.6800000000 3.7674476785 0.5372771897 2.5932105025 0.0000000000
4.2577089318 0.6800000000 3.7674208892 0.5368325093 2.5929254733 0.0000000000
4.2656679135 0.6800000000 3.7673943529 0.5363862686 2.5926408316 0.0000000000
4.2736269386 0.6800000000 3.7673680786 0.5359387048 2.5923567090 0.0000000000
4.2815860067 0.6800000000 3.7673420756 0.5354900550 2.5920732369 0.0000000000
4.2895451177 0.6800000000 3.7673163529 0.5350405564 2.5917905468 0.0000000000
4.2975042713 0.6800000000 3.7672909198 0.5345904461 2.5915087702 0.0000000000
4.3054634673 0.6800000000 3.7672657853 0.5341399615 2.5912280385 0.0000000000
4.3134227054 0.6800000000 3.7672409587 0.5336893396 2.5909484832 0.0000000000
4.3213819855 0.6800000000 3.7672164490 0.5332388176 2.5906702358 0.0000000000
4.3293413072 0.6800000000 3.7671922655 0.5327886326 2.5903934278 0.0000000000
4.3373006703 0.6800000000 3.7671684173 0.5323390220 2.5901181905 0.0000000000
4.3452600746 0.6800000000 3.7671449135 0.5318902228 2.5898446556 0.0000000000
4.3532195199 0.6800000000 3.7671217632 0.5314424721 2.5895729545 0.0000000000
4.3611790059 0.6800000000 3.7670989757 0.5309960073 2.5893032186 0.0000000000
4.3691385324 0.6800000000 3.7670765601 0.5305510655 2.5890355794 0.0000000000
4.3770980990 0.6800000000 3.7670545255 0.5301078838 2.5887701684 0.0000000000
4.3850577057 0.6800000000 3.7670328811 0.5296666994 2.5885071171 0.0000000000
4.3930173522 0.6800000000 3.7670116361 0.5292277495 2.5882465568 0.0000000000
4.4009770381 0.6800000000 3.7669907995 0.5287912713 2.5879886192 0.0000000000
4.4089367634 0.6800000000 3.7669703806 0.5283575019 2.5877334357 0.0000000000
4.4168965276 0.6800000000 3.7669503884 0.5279266786 2.5874811377 0.0000000000
4.4248563307 0.6800000000 3.7669308322 0.5274990385 2.5872318567 0.0000000000
4.4328161724 0.6800000000 3.7669117210 0.5270748187 2.5869857243 0.0000000000
4.4407760523 0.6800000000 3.7668930641 0.5266542565 2.5867428717 0.0000000000
4.4487359704 0.6800000000 3.7668748706 0.5262375890 2.5865034306 0.0000000000
4.4566959263 0.6800000000 3.7668571496 0.5258250534 2.5862675325 0.0000000000
4.4646559198 0.6800000000 3.7668399103 0.5254168869 2.5860353087 0.0000000000
4.4726159506 0.6800000000 3.7668231618 0.5250133267 2.5858068907 0.0000000000
4.4805760186 0.6800000000 3.7668069134 0.5246146099 2.5855824101 0.0000000000
4.4885361235 0.6800000000 3.7667911740 0.5242209736 2.5853619982 0.0000000000
4.4964962651 0.6800000000 3.7667759530 0.5238326552 2.5851457867 0.0000000000
4.5044564430 0.6800000000 3.7667612594 0.5234498918 2.5849339068 0.0000000000
4.5124166571 0.6800000000 3.7667471023 0.5230729204 2.5847264902 0.0000000000
