# logAge Mass logTe Mbol logg C/O
4.1044188206 0.5300000000 3.9873600000 1.2412000000 3.6461958696 0.0000000000
4.1131491875 0.5300000000 3.9873492152 1.2410351804 3.6460868027 0.0000000000
4.1218795817 0.5300000000 3.9873389438 1.2408714646 3.6459802306 0.0000000000
4.1306100023 0.5300000000 3.9873291914 1.2407089536 3.6458762167 0.0000000000
4.1393404487 0.5300000000 3.9873199638 1.2405477483 3.6457748239 0.0000000000
4.1480709203 0.5300000000 3.9873112665 1.2403879494 3.6456761155 0.0000000000
4.1568014161 0.5300000000 3.9873031054 1.2402296578 3.6455801544 0.0000000000
4.1655319357 0.5300000000 3.9872954861 1.2400729745 3.6454870040 0.0000000000
4.1742624782 0.5300000000 3.9872884144 1.2399180002 3.6453967272 0.0000000000
4.1829930429 0.5300000000 3.9872818958 1.2397648358 3.6453093873 0.0000000000
4.1917236291 0.5300000000 3.9872759362 1.2396135822 3.6452250473 0.0000000000
4.2004542361 0.5300000000 3.9872705412 1.2394643402 3.6451437704 0.0000000000
4.2091848632 0.5300000000 3.9872657165 1.2393172107 3.6450656197 0.0000000000
4.2179155096 0.5300000000 3.9872614677 1.2391722946 3.6449906584 0.0000000000
4.2266461747 0.5300000000 3.9872578007 1.2390296926 3.6449189495 0.0000000000
4.2353768578 0.5300000000 3.9872547211 1.2388895057 3.6448505562 0.0000000000
4.2441075580 0.5300000000 3.9872522345 1.2387518348 3.6447855416 0.0000000000
4.2528382747 0.5300000000 3.9872503468 1.2386167806 3.6447239689 0.0000000000
4.2615690073 0.5300000000 3.9872490635 1.2384844440 3.6446659011 0.0000000000
4.2702997549 0.5300000000 3.9872483904 1.2383549260 3.6446114014 0.0000000000
4.2790305168 0.5300000000 3.9872483331 1.2382283273 3.6445605330 0.0000000000
4.2877612924 0.5300000000 3.9872488975 1.2381047488 3.6445133589 0.0000000000
4.2964920809 0.5300000000 3.9872500891 1.2379842913 3.6444699424 0.0000000000
4.3052228816 0.5300000000 3.9872519136 1.2378670558 3.6444303464 0.0000000000
4.3139536938 0.5300000000 3.9872543768 1.2377531431 3.6443946342 0.0000000000
4.3226845168 0.5300000000 3.9872574844 1.2376426540 3.6443628688 0.0000000000
4.3314153498 0.5300000000 3.9872612420 1.2375356894 3.6443351134 0.0000000000
4.3401461922 0.5300000000 3.9872656554 1.2374323502 3.6443114312 0.0000000000
4.3488770433 0.5300000000 3.9872707302 1.2373327372 3.6442918852 0.0000000000
4.3576079022 0.5300000000 3.9872764721 1.2372369512 3.6442765386 0.0000000000
4.3663387683 0.5300000000 3.9872828869 1.2371450932 3.6442654545 0.0000000000
4.3750696409 0.5300000000 3.9872899802 1.2370572640 3.6442586961 0.0000000000
4.3838005193 0.5300000000 3.9872977578 1.2369735645 3.6442563264 0.0000000000
4.3925314028 0.5300000000 3.9873062252 1.2368940954 3.6442584086 0.0000000000
4.4012622905 0.5300000000 3.9873153883 1.2368189577 3.6442650058 0.0000000000
4.4099931819 0.5300000000 3.9873252527 1.2367482522 3.6442761812 0.0000000000
4.4187240763 0.5300000000 3.9873358241 1.2366820799 3.6442919978 0.0000000000
4.4274549727 0.5300000000 3.9873471082 1.2366205414 3.6443125189 0.0000000000
4.4361858707 0.5300000000 3.9873591107 1.2365637378 3.6443378075 0.0000000000
4.4449167695 0.5300000000 3.9873718373 1.2365117698 3.6443679267 0.0000000000
4.4536476682 0.5300000000 3.9873852937 1.2364647383 3.6444029397 0.0000000000
4.4623785663 0.5300000000 3.9873994856 1.2364227442 3.6444429097 0.0000000000
4.4711094631 0.5300000000 3.9874144187 1.2363858883 3.6444878997 0.0000000000
4.4798403577 0.5300000000 3.9874300987 1.2363542715 3.6445379728 0.0000000000
4.4885712495 0.5300000000 3.9874465312 1.2363279946 3.6445931923 0.0000000000
4.4973021378 0.5300000000 3.9874637220 1.2363071586 3.6446536212 0.0000000000
4.5060330218 0.5300000000 3.9874816768 1.2362918642 3.6447193226 0.0000000000
4.5147639009 0.5300000000 3.9875004013 1.2362822124 3.6447903597 0.0000000000
4.5234947742 0.5300000000 3.9875199011 1.2362783039 3.6448667957 0.0000000000
4.5322256412 0.5300000000 3.9875401820 1.2362802396 3.6449486935 0.0000000000
4.5409565011 0.5300000000 3.9875612497 1.2362881205 3.6450361165 0.0000000000
