# logAge Mass logTe Mbol logg C/O
-0.5054055187 2.4000000000 3.5871400000 -3.4677500000 0.8176712417 0.0000000000
-0.4632563994 2.4000000000 3.5871453626 -3.4676513773 0.8177321411 0.0000000000
-0.4211072975 2.4000000000 3.5871490333 -3.4675198502 0.8177994347 0.0000000000
-0.3789582097 2.4000000000 3.5871523135 -3.4673625498 0.8178754757 0.0000000000
-0.3368091328 2.4000000000 3.5871565046 -3.4671866075 0.8179626171 0.0000000000
-0.2946600636 2.4000000000 3.5871628774 -3.4669989613 0.8180631667 0.0000000000
-0.2525110044 2.4000000000 3.5871715101 -3.4667990304 0.8181776700 0.0000000000
-0.2103619640 2.4000000000 3.5871809310 -3.4665764599 0.8183043816 0.0000000000
-0.1682129512 2.4000000000 3.5871899281 -3.4663226579 0.8184418910 0.0000000000
-0.1260639712 2.4000000000 3.5871983714 -3.4660362191 0.8185902398 0.0000000000
-0.0839150291 2.4000000000 3.5872064355 -3.4657169851 0.8187501898 0.0000000000
-0.0417661300 2.4000000000 3.5872150687 -3.4653641872 0.8189258418 0.0000000000
0.0003827206 2.4000000000 3.5872255323 -3.4649766360 0.8191227163 0.0000000000
0.0425315097 2.4000000000 3.5872383124 -3.4645497667 0.8193445846 0.0000000000
0.0846802174 2.4000000000 3.5872531199 -3.4640756485 0.8195934620 0.0000000000
0.1268288228 2.4000000000 3.5872697226 -3.4635474637 0.8198711467 0.0000000000
0.1689773041 2.4000000000 3.5872880901 -3.4629611987 0.8201791226 0.0000000000
0.2111256399 2.4000000000 3.5873082606 -3.4623134117 0.8205189194 0.0000000000
0.2532738111 2.4000000000 3.5873304953 -3.4616017014 0.8208925423 0.0000000000
0.2954217974 2.4000000000 3.5873550692 -3.4608236240 0.8213020691 0.0000000000
0.3375695503 2.4000000000 3.5873813528 -3.4599709136 0.8217482875 0.0000000000
0.3797170000 2.4000000000 3.5874080523 -3.4590309780 0.8222310599 0.0000000000
0.4218641153 2.4000000000 3.5874360827 -3.4580013467 0.8227550340 0.0000000000
0.4640109304 2.4000000000 3.5874701092 -3.4568967923 0.8233329615 0.0000000000
0.5061574430 2.4000000000 3.5875136473 -3.4557241699 0.8239761630 0.0000000000
0.5483034824 2.4000000000 3.5875642241 -3.4544523592 0.8246871945 0.0000000000
0.5904488297 2.4000000000 3.5876181657 -3.4530416133 0.8254672592 0.0000000000
0.6325932066 2.4000000000 3.5876746924 -3.4514602173 0.8263259243 0.0000000000
0.6747363031 2.4000000000 3.5877347088 -3.4496815890 0.8272774411 0.0000000000
0.7168779229 2.4000000000 3.5877988416 -3.4476958207 0.8283282800 0.0000000000
0.7590180172 2.4000000000 3.5878673336 -3.4455143658 0.8294748299 0.0000000000
0.8011564317 2.4000000000 3.5879410529 -3.4431390015 0.8307198527 0.0000000000
0.8432926740 2.4000000000 3.5880227791 -3.4405389563 0.8320867757 0.0000000000
0.8854262021 2.4000000000 3.5881151208 -3.4376795106 0.8335999205 0.0000000000
0.9275565638 2.4000000000 3.5882168902 -3.4345405125 0.8352625975 0.0000000000
0.9696833246 2.4000000000 3.5883253520 -3.4311073715 0.8370697011 0.0000000000
1.0118055591 2.4000000000 3.5884407974 -3.4273453245 0.8390363017 0.0000000000
1.0539218589 2.4000000000 3.5885665295 -3.4231998263 0.8411974292 0.0000000000
1.0960316101 2.4000000000 3.5887075240 -3.4186602149 0.8435772516 0.0000000000
1.1381360018 2.4000000000 3.5888721736 -3.4138148024 0.8461740150 0.0000000000
1.1802358056 2.4000000000 3.5890671063 -3.4087311070 0.8489872241 0.0000000000
1.2223282460 2.4000000000 3.5892869848 -3.4032933043 0.8520418593 0.0000000000
1.2644093650 2.4000000000 3.5895227585 -3.3973282003 0.8553709957 0.0000000000
1.3064752947 2.4000000000 3.5897698080 -3.3907234393 0.8590010981 0.0000000000
1.3485222671 2.4000000000 3.5900270181 -3.3834145272 0.8629535032 0.0000000000
1.3905488881 2.4000000000 3.5903001149 -3.3754107211 0.8672474130 0.0000000000
1.4325578357 2.4000000000 3.5906064152 -3.3668457772 0.8718985917 0.0000000000
1.4745501938 2.4000000000 3.5909591031 -3.3578025858 0.8769266198 0.0000000000
1.5165188034 2.4000000000 3.5913495685 -3.3481031701 0.8823682478 0.0000000000
1.5584536372 2.4000000000 3.5917633507 -3.3374982037 0.8882653630 0.0000000000
1.6003364901 2.4000000000 3.5921835395 -3.3256944602 0.8946676157 0.0000000000
1.6421459837 2.4000000000 3.5925944041 -3.3124051728 0.9016267889 0.0000000000
1.6838958811 2.4000000000 3.5930299651 -3.2979650125 0.9091450971 0.0000000000
1.7256209184 2.4000000000 3.5935529074 -3.2830819428 0.9171900942 0.0000000000
1.7672771581 2.4000000000 3.5941069038 -3.2670979626 0.9257996718 0.0000000000
1.8088412310 2.4000000000 3.5946655640 -3.2496501495 0.9350134379 0.0000000000
1.8503804932 2.4000000000 3.5953379539 -3.2318629452 0.9448178792 0.0000000000
1.8918602512 2.4000000000 3.5960826257 -3.2132513558 0.9552412020 0.0000000000
1.9332158872 2.4000000000 3.5968313301 -3.1929843790 0.9663428104 0.0000000000
1.9744085171 2.4000000000 3.5975646978 -3.1707372485 0.9781751335 0.0000000000
2.0154416471 2.4000000000 3.5982960310 -3.1467185763 0.9907079353 0.0000000000
2.0563722817 2.4000000000 3.5990853125 -3.1216424942 1.0038954939 0.0000000000
2.0972382117 2.4000000000 3.6000033133 -3.0959425147 1.0178474892 0.0000000000
2.1380136462 2.4000000000 3.6010037931 -3.0693769806 1.0324756217 0.0000000000
2.1786323313 2.4000000000 3.6020180945 -3.0413551766 1.0477415490 0.0000000000
2.2189840044 2.4000000000 3.6029721263 -3.0110099959 1.0636957488 0.0000000000
2.2591574847 2.4000000000 3.6039621996 -2.9792232129 1.0803707548 0.0000000000
2.2992112837 2.4000000000 3.6050358146 -2.9465234800 1.0977451080 0.0000000000
2.3392298674 2.4000000000 3.6062618545 -2.9135884436 1.1158232822 0.0000000000
