#  Mix-Len	    Y 		 Z 		 [Fe/H]  [a/Fe]
#   1.884    0.2755  1.8757e-02   0.00    0.00
# 
#  Age =    130.00 Myr, No. Masses =   31
# 
#       N 			 Mass 		   log(g) 		 log(Teff) 		log(L/Lo) 		log(R/Ro)
   32.00000000     0.43000000     4.85348117     3.55602532    -1.60455179    -0.39107751
   33.00000000     0.44000000     4.84574294     3.55837083    -1.57745891    -0.38221611
   34.00000000     0.45000000     4.83765634     3.56083326    -1.54977677    -0.37328988
   35.00000000     0.46000000     4.82928363     3.56342718    -1.52148493    -0.36432873
   36.00000000     0.47000000     4.82070031     3.56616753    -1.49258138    -0.35536889
   37.00000000     0.48000000     4.81199776     3.56906582    -1.46312661    -0.34644852
   38.00000000     0.49000000     4.80328685     3.57212686    -1.43322550    -0.33761519
   39.00000000     0.50000000     4.79474065     3.57533236    -1.40309804    -0.32895204
   40.00000000     0.51000000     4.78655302     3.57865261    -1.37302859    -0.32055421
   41.00000000     0.52000000     4.77893881     3.58203528    -1.34344379    -0.31252940
   42.00000000     0.53000000     4.77207481     3.58541089    -1.31480486    -0.30496533
   43.00000000     0.54000000     4.76596470     3.58866391    -1.28756920    -0.29785729
   44.00000000     0.55000000     4.76055086     3.59169072    -1.26208195    -0.29116916
   45.00000000     0.56000000     4.75570347     3.59448143    -1.23824321    -0.28483173
   46.00000000     0.57000000     4.75124187     3.59707175    -1.21572368    -0.27875239
   47.00000000     0.58000000     4.74685411     3.59958614    -1.19372165    -0.27277811
   48.00000000     0.59000000     4.74221726     3.60217407    -1.17132155    -0.26674958
   49.00000000     0.60000000     4.73709578     3.60499626    -1.14762498    -0.26054289
   50.00000000     0.61000000     4.73134193     3.60818481    -1.12193616    -0.25407747
   51.00000000     0.62000000     4.72507187     3.61174605    -1.09435278    -0.24741094
   52.00000000     0.63000000     4.71848535     3.61564000    -1.06524289    -0.24064332
   53.00000000     0.64000000     4.71185274     3.61976717    -1.03526274    -0.23390637
   54.00000000     0.65000000     4.70543517     3.62402373    -1.00507651    -0.22732774
   55.00000000     0.66000000     4.69938618     3.62834805    -0.97509204    -0.22098711
   56.00000000     0.67000000     4.69381327     3.63269866    -0.94559066    -0.21494007
   57.00000000     0.68000000     4.68874753     3.63707262    -0.91660410    -0.20919376
   58.00000000     0.69000000     4.68416354     3.64146862    -0.88809943    -0.20372772
   59.00000000     0.70000000     4.67988645     3.64585341    -0.86003489    -0.19845926
   60.00000000     0.71000000     4.67573020     3.65019316    -0.83236129    -0.19330097
   61.00000000     0.72000000     4.67161349     3.65448366    -0.80500887    -0.18820861
   62.00000000     0.73000000     4.66749088     3.65872885    -0.77790945    -0.18315374
   63.00000000     0.74000000     4.66335562     3.66293589    -0.75102205    -0.17812781
   64.00000000     0.75000000     4.65921082     3.66711090    -0.72432099    -0.17312839
   65.00000000     0.76000000     4.65506035     3.67125272    -0.69781467    -0.16815744
   66.00000000     0.77000000     4.65090827     3.67535840    -0.67152003    -0.16321800
   67.00000000     0.78000000     4.64675864     3.67942500    -0.64545400    -0.15831315
   68.00000000     0.79000000     4.64261552     3.68344954    -0.61963351    -0.15344593
   69.00000000     0.80000000     4.63848298     3.68742908    -0.59407549    -0.14861941
   70.00000000     0.81000000     4.63436507     3.69136065    -0.56879688    -0.14383666
   71.00000000     0.82000000     4.63026585     3.69524131    -0.54381461    -0.13910071
   72.00000000     0.83000000     4.62618940     3.69906809    -0.51914561    -0.13441465
   73.00000000     0.84000000     4.62213976     3.70283804    -0.49480681    -0.12978151
   74.00000000     0.85000000     4.61812100     3.70654820    -0.47081515    -0.12520437
   75.00000000     0.86000000     4.61413719     3.71019561    -0.44718755    -0.12068628
   76.00000000     0.87000000     4.61019238     3.71377733    -0.42394096    -0.11623031
   77.00000000     0.88000000     4.60629063     3.71729038    -0.40109229    -0.11183950
   78.00000000     0.89000000     4.60243601     3.72073182    -0.37865849    -0.10751692
