# logAge Mass logTe Mbol logg C/O
4.1860800861 1.6000000000 3.8721300000 -0.0390750000 3.1530099827 0.0000000000
4.1943429897 1.6000000000 3.8721213912 -0.0390194353 3.1529977733 0.0000000000
4.2026058954 1.6000000000 3.8721124791 -0.0389639804 3.1529843068 0.0000000000
4.2108688031 1.6000000000 3.8721032624 -0.0389086661 3.1529695659 0.0000000000
4.2191317127 1.6000000000 3.8720937401 -0.0388535234 3.1529535338 0.0000000000
4.2273946241 1.6000000000 3.8720839110 -0.0387985830 3.1529361934 0.0000000000
4.2356575374 1.6000000000 3.8720737739 -0.0387438760 3.1529175277 0.0000000000
4.2439204524 1.6000000000 3.8720633276 -0.0386894332 3.1528975197 0.0000000000
4.2521833691 1.6000000000 3.8720525710 -0.0386352855 3.1528761523 0.0000000000
4.2604462874 1.6000000000 3.8720415029 -0.0385814637 3.1528534086 0.0000000000
4.2687092072 1.6000000000 3.8720301221 -0.0385279988 3.1528292716 0.0000000000
4.2769721285 1.6000000000 3.8720184275 -0.0384749216 3.1528037242 0.0000000000
4.2852350512 1.6000000000 3.8720064180 -0.0384222630 3.1527767494 0.0000000000
4.2934979753 1.6000000000 3.8719940923 -0.0383700539 3.1527483302 0.0000000000
4.3017609006 1.6000000000 3.8719814493 -0.0383183252 3.1527184496 0.0000000000
4.3100238271 1.6000000000 3.8719684878 -0.0382671077 3.1526870906 0.0000000000
4.3182867548 1.6000000000 3.8719552066 -0.0382164324 3.1526542362 0.0000000000
4.3265496836 1.6000000000 3.8719416047 -0.0381663301 3.1526198693 0.0000000000
4.3348126133 1.6000000000 3.8719276808 -0.0381168318 3.1525839730 0.0000000000
4.3430755440 1.6000000000 3.8719134337 -0.0380679682 3.1525465302 0.0000000000
4.3513384756 1.6000000000 3.8718988624 -0.0380197704 3.1525075239 0.0000000000
4.3596014080 1.6000000000 3.8718839655 -0.0379722691 3.1524669371 0.0000000000
4.3678643412 1.6000000000 3.8718687421 -0.0379254953 3.1524247529 0.0000000000
