# logAge Mass logTe Mbol logg C/O
-0.5054055187 0.7500000000 3.6543900000 -1.7034500000 1.2872412634 0.0000000000
-0.4600754655 0.7500000000 3.6543890359 -1.7033389564 1.2872818244 0.0000000000
-0.4147454128 0.7500000000 3.6543906275 -1.7032231436 1.2873345158 0.0000000000
-0.3694153630 0.7500000000 3.6543940624 -1.7030994460 1.2873977345 0.0000000000
-0.3240853184 0.7500000000 3.6543986283 -1.7029647480 1.2874698774 0.0000000000
-0.2787552813 0.7500000000 3.6544036130 -1.7028159340 1.2875493417 0.0000000000
-0.2334252541 0.7500000000 3.6544083040 -1.7026498882 1.2876345241 0.0000000000
-0.1880952391 0.7500000000 3.6544121104 -1.7024634739 1.2877243154 0.0000000000
-0.1427652408 0.7500000000 3.6544163763 -1.7022532181 1.2878254815 0.0000000000
-0.0974352651 0.7500000000 3.6544238839 -1.7020154734 1.2879506096 0.0000000000
-0.0521053147 0.7500000000 3.6544339651 -1.7017494772 1.2880973330 0.0000000000
-0.0067753888 0.7500000000 3.6544419702 -1.7014577521 1.2882460433 0.0000000000
0.0385545089 0.7500000000 3.6544463360 -1.7011394656 1.2883908213 0.0000000000
0.0838843670 0.7500000000 3.6544509969 -1.7007879033 1.2885500896 0.0000000000
0.1292141730 0.7500000000 3.6544590660 -1.7003965612 1.2887389027 0.0000000000
0.1745439138 0.7500000000 3.6544703933 -1.6999608001 1.2889585165 0.0000000000
0.2198735750 0.7500000000 3.6544841094 -1.6994759632 1.2892073157 0.0000000000
0.2652031361 0.7500000000 3.6544984981 -1.6989363171 1.2894807288 0.0000000000
0.3105325759 0.7500000000 3.6545121298 -1.6983363041 1.2897752611 0.0000000000
0.3558618750 0.7500000000 3.6545262281 -1.6976726953 1.2900970979 0.0000000000
0.4011910114 0.7500000000 3.6545427394 -1.6969421622 1.2904553561 0.0000000000
0.4465199329 0.7500000000 3.6545619953 -1.6961336657 1.2908557785 0.0000000000
0.4918485736 0.7500000000 3.6545835203 -1.6952328734 1.2913021953 0.0000000000
0.5371768885 0.7500000000 3.6546070194 -1.6942341804 1.2917956688 0.0000000000
0.5825048459 0.7500000000 3.6546323586 -1.6931380539 1.2923354763 0.0000000000
0.6278323681 0.7500000000 3.6546599963 -1.6919354795 1.2929270567 0.0000000000
0.6731593280 0.7500000000 3.6546910181 -1.6906072954 1.2935824176 0.0000000000
0.7184855822 0.7500000000 3.6547268160 -1.6891358942 1.2943141698 0.0000000000
0.7638109668 0.7500000000 3.6547691961 -1.6875067716 1.2951353394 0.0000000000
0.8091353037 0.7500000000 3.6548188032 -1.6857053624 1.2960543314 0.0000000000
0.8544583873 0.7500000000 3.6548736307 -1.6837163891 1.2970692306 0.0000000000
0.8997799572 0.7500000000 3.6549320841 -1.6815212212 1.2981811113 0.0000000000
0.9450995831 0.7500000000 3.6549951053 -1.6790904715 1.2994054959 0.0000000000
0.9904168113 0.7500000000 3.6550643128 -1.6763952405 1.3007604184 0.0000000000
1.0357312456 0.7500000000 3.6551420947 -1.6734201515 1.3022615817 0.0000000000
1.0810424414 0.7500000000 3.6552303896 -1.6701499575 1.3039228388 0.0000000000
1.1263494436 0.7500000000 3.6553258265 -1.6665379327 1.3057493963 0.0000000000
1.1716510659 0.7500000000 3.6554232191 -1.6625247179 1.3077442527 0.0000000000
1.2169461930 0.7500000000 3.6555254605 -1.6580756042 1.3099328638 0.0000000000
1.2622337652 0.7500000000 3.6556407958 -1.6531729323 1.3123552737 0.0000000000
1.3075128740 0.7500000000 3.6557746845 -1.6478058763 1.3150376509 0.0000000000
1.3527827341 0.7500000000 3.6559296879 -1.6419691754 1.3179923450 0.0000000000
1.3980414836 0.7500000000 3.6561047420 -1.6356198931 1.3212322743 0.0000000000
1.4432857311 0.7500000000 3.6562938517 -1.6286615731 1.3247720408 0.0000000000
1.4885118637 0.7500000000 3.6564939317 -1.6210010003 1.3286365901 0.0000000000
1.5337160492 0.7500000000 3.6567086902 -1.6125600275 1.3328720131 0.0000000000
1.5788929832 0.7500000000 3.6569391594 -1.6032412744 1.3375213912 0.0000000000
1.6240328593 0.7500000000 3.6571754118 -1.5928816224 1.3426102618 0.0000000000
1.6691273458 0.7500000000 3.6574112407 -1.5813606659 1.3481619600 0.0000000000
1.7141794346 0.7500000000 3.6576686375 -1.5688254641 1.3542056277 0.0000000000
1.7591915777 0.7500000000 3.6579696139 -1.5554242116 1.3607700342 0.0000000000
1.8041441686 0.7500000000 3.6582888772 -1.5408616023 1.3678721314 0.0000000000
1.8490251113 0.7500000000 3.6586165378 -1.5249684294 1.3755400429 0.0000000000
1.8938527934 0.7500000000 3.6590079469 -1.5081495343 1.3838332374 0.0000000000
1.9385943118 0.7500000000 3.6594256445 -1.4899920583 1.3927670181 0.0000000000
1.9832338501 0.7500000000 3.6598532780 -1.4703066680 1.4023517081 0.0000000000
2.0278080584 0.7500000000 3.6603636068 -1.4497357189 1.4126214031 0.0000000000
2.0722593870 0.7500000000 3.6608832242 -1.4275707911 1.4235658438 0.0000000000
2.1166155740 0.7500000000 3.6614772061 -1.4042515529 1.4352694666 0.0000000000
2.1608073200 0.7500000000 3.6620786195 -1.3790573348 1.4477528075 0.0000000000
2.2047442326 0.7500000000 3.6626181561 -1.3512145682 1.4610480606 0.0000000000
2.2485516243 0.7500000000 3.6632159100 -1.3221294483 1.4750731241 0.0000000000
2.2921932621 0.7500000000 3.6638453722 -1.2915258761 1.4898324018 0.0000000000
2.3356990586 0.7500000000 3.6645371672 -1.2597509486 1.5053095527 0.0000000000
2.3790827117 0.7500000000 3.6653192943 -1.2269577124 1.5215553558 0.0000000000
2.4222767689 0.7500000000 3.6661162737 -1.1926427404 1.5384692622 0.0000000000
2.4653214977 0.7500000000 3.6669802546 -1.1571806976 1.5561100029 0.0000000000
2.5078925694 0.7500000000 3.6676928095 -1.1182890205 1.5745168933 0.0000000000
2.5503027411 0.7500000000 3.6684537892 -1.0783221439 1.5935475628 0.0000000000
2.5925894683 0.7500000000 3.6692931565 -1.0375523752 1.6132129392 0.0000000000
2.6347048281 0.7500000000 3.6701667573 -0.9956928201 1.6334511647 0.0000000000
2.6766715813 0.7500000000 3.6710893671 -0.9529205216 1.6542505231 0.0000000000
2.7184765589 0.7500000000 3.6720636099 -0.9091854921 1.6756415063 0.0000000000
2.7597868740 0.7500000000 3.6728774626 -0.8625720760 1.6975422833 0.0000000000
2.8009971086 0.7500000000 3.6737563600 -0.8154188884 1.7199191480 0.0000000000
2.8420723935 0.7500000000 3.6746714396 -0.7675397137 1.7427311362 0.0000000000
2.8830451124 0.7500000000 3.6756365740 -0.7191195986 1.7659597198 0.0000000000
2.9239291389 0.7500000000 3.6766673274 -0.6702406591 1.7896343093 0.0000000000
2.9644384166 0.7500000000 3.6775964058 -0.6194476348 1.8136678326 0.0000000000
3.0047447486 0.7500000000 3.6785141068 -0.5676453536 1.8380595490 0.0000000000
3.0449573294 0.7500000000 3.6794428946 -0.5153900838 1.8626768082 0.0000000000
3.0850938428 0.7500000000 3.6804221876 -0.4627763819 1.8876394609 0.0000000000
3.1251931572 0.7500000000 3.6814630952 -0.4099930509 1.9129164236 0.0000000000
3.1649786765 0.7500000000 3.6824090843 -0.3557468329 1.9383988674 0.0000000000
3.2045311991 0.7500000000 3.6832828537 -0.3004275702 1.9640216502 0.0000000000
3.2440486263 0.7500000000 3.6841981873 -0.2449568085 1.9898712893 0.0000000000
3.2835439226 0.7500000000 3.6851630014 -0.1893921749 2.0159563992 0.0000000000
3.3230092318 0.7500000000 3.6861582323 -0.1336984887 2.0422147972 0.0000000000
3.3623645188 0.7500000000 3.6871497754 -0.0775218584 2.0686516216 0.0000000000
3.4013712025 0.7500000000 3.6879976119 -0.0198277456 2.0951206129 0.0000000000
3.4404044312 0.7500000000 3.6888954707 0.0377491928 2.1217428234 0.0000000000
3.4794311347 0.7500000000 3.6898287631 0.0953501247 2.1485163658 0.0000000000
3.5184296637 0.7500000000 3.6907687735 0.1530693779 2.1753641084 0.0000000000
3.5574091038 0.7500000000 3.6917478565 0.2108656673 2.2023989562 0.0000000000
3.5960918776 0.7500000000 3.6925834036 0.2699059468 2.2293572564 0.0000000000
3.6347046650 0.7500000000 3.6934110957 0.3292344786 2.2563994377 0.0000000000
3.6733490463 0.7500000000 3.6942689534 0.3884310882 2.2835095123 0.0000000000
3.7119587120 0.7500000000 3.6951207383 0.4477703114 2.3106523414 0.0000000000
3.7505968271 0.7500000000 3.6960163632 0.5069893882 2.3379224715 0.0000000000
3.7891933013 0.7500000000 3.6969055677 0.5663786927 2.3652350115 0.0000000000
3.8275528054 0.7500000000 3.6976803590 0.6267290804 2.3924743317 0.0000000000
3.8658906055 0.7500000000 3.6984495932 0.6871666980 2.4197263154 0.0000000000
3.9042507904 0.7500000000 3.6992421647 0.7475136677 2.4470353894 0.0000000000
3.9425964120 0.7500000000 3.7000327810 0.8079185117 2.4743597920 0.0000000000
3.9809743264 0.7500000000 3.7008508366 0.8681925868 2.5017416446 0.0000000000
4.0193300071 0.7500000000 3.7016569237 0.9285564083 2.5291115215 0.0000000000
4.0575378683 0.7500000000 3.7023990182 0.9895057383 2.5564596313 0.0000000000
4.0956571936 0.7500000000 3.7030850026 1.0508071639 2.5837241395 0.0000000000
