# logAge Mass logTe Mbol logg C/O
-0.3812826638 5.2000000000 3.5542500000 -4.7144250000 0.5232333436 0.0000000000
-0.3443707721 5.2000000000 3.5542603684 -4.7142220481 0.5233559980 0.0000000000
-0.3074588825 5.2000000000 3.5542708455 -4.7140028360 0.5234855914 0.0000000000
-0.2705470029 5.2000000000 3.5542816044 -4.7137650113 0.5236237566 0.0000000000
-0.2336351412 5.2000000000 3.5542928178 -4.7135062213 0.5237721262 0.0000000000
-0.1967233053 5.2000000000 3.5543046586 -4.7132241134 0.5239323328 0.0000000000
-0.1598115030 5.2000000000 3.5543172998 -4.7129163350 0.5241060090 0.0000000000
-0.1228997422 5.2000000000 3.5543309143 -4.7125805335 0.5242947875 0.0000000000
-0.0859880308 5.2000000000 3.5543456750 -4.7122143563 0.5245003009 0.0000000000
-0.0490763766 5.2000000000 3.5543617546 -4.7118154508 0.5247241819 0.0000000000
-0.0121647875 5.2000000000 3.5543793263 -4.7113814644 0.5249680629 0.0000000000
0.0247467286 5.2000000000 3.5543985627 -4.7109100445 0.5252335768 0.0000000000
0.0616581618 5.2000000000 3.5544196125 -4.7103985488 0.5255223742 0.0000000000
0.0985694927 5.2000000000 3.5544425030 -4.7098428996 0.5258361957 0.0000000000
0.1354806987 5.2000000000 3.5544672240 -4.7092385751 0.5261768097 0.0000000000
0.1723917571 5.2000000000 3.5544937656 -4.7085810538 0.5265459845 0.0000000000
0.2093026443 5.2000000000 3.5545221533 -4.7078657646 0.5269456510 0.0000000000
0.2462133278 5.2000000000 3.5545526989 -4.7070877421 0.5273790423 0.0000000000
0.2831237712 5.2000000000 3.5545858519 -4.7062418311 0.5278500188 0.0000000000
0.3200339376 5.2000000000 3.5546220627 -4.7053228749 0.5283624445 0.0000000000
0.3569437798 5.2000000000 3.5546616947 -4.7043247253 0.5289202324 0.0000000000
0.3938532137 5.2000000000 3.5547048159 -4.7032378657 0.5295274608 0.0000000000
0.4307621477 5.2000000000 3.5547514313 -4.7020520646 0.5301882431 0.0000000000
0.4676704918 5.2000000000 3.5548016239 -4.7007575605 0.5309068149 0.0000000000
0.5045781801 5.2000000000 3.5548565446 -4.6993510646 0.5316890962 0.0000000000
0.5414851642 5.2000000000 3.5549181223 -4.6978339995 0.5325422329 0.0000000000
0.5783913948 5.2000000000 3.5549882708 -4.6962077444 0.5334733293 0.0000000000
0.6152967720 5.2000000000 3.5550675462 -4.6944673804 0.5344865762 0.0000000000
0.6522011274 5.2000000000 3.5551546783 -4.6925995222 0.5355822479 0.0000000000
0.6891042874 5.2000000000 3.5552482871 -4.6905901645 0.5367604261 0.0000000000
0.7260060205 5.2000000000 3.5553484552 -4.6884233631 0.5380278191 0.0000000000
0.7629059968 5.2000000000 3.5554577736 -4.6860798492 0.5394024981 0.0000000000
0.7998038758 5.2000000000 3.5555790550 -4.6835400405 0.5409035473 0.0000000000
0.8366992708 5.2000000000 3.5557133509 -4.6807853232 0.5425426178 0.0000000000
0.8735917181 5.2000000000 3.5558588077 -4.6777986806 0.5443191020 0.0000000000
0.9104807472 5.2000000000 3.5560133701 -4.6745632968 0.5462315052 0.0000000000
0.9473658890 5.2000000000 3.5561776375 -4.6710643156 0.5482881674 0.0000000000
0.9842466772 5.2000000000 3.5563556256 -4.6672894032 0.5505100849 0.0000000000
1.0211225934 5.2000000000 3.5565512720 -4.6632244628 0.5529186466 0.0000000000
1.0579921967 5.2000000000 3.5567630989 -4.6588209572 0.5555273564 0.0000000000
1.0948532504 5.2000000000 3.5569849599 -4.6540006570 0.5583429205 0.0000000000
1.1317035891 5.2000000000 3.5572113667 -4.6486911408 0.5613723540 0.0000000000
1.1685418812 5.2000000000 3.5574437600 -4.6428779227 0.5646272145 0.0000000000
1.2053672176 5.2000000000 3.5576870942 -4.6365758946 0.5681213626 0.0000000000
1.2421787672 5.2000000000 3.5579470843 -4.6297990836 0.5718720473 0.0000000000
1.2789760072 5.2000000000 3.5582324815 -4.6225569855 0.5759104756 0.0000000000
1.3157584806 5.2000000000 3.5585527654 -4.6148576015 0.5802713648 0.0000000000
1.3525239008 5.2000000000 3.5589101939 -4.6066687856 0.5849766052 0.0000000000
1.3892663974 5.2000000000 3.5592928755 -4.5978797295 0.5900229539 0.0000000000
1.4259799043 5.2000000000 3.5596881977 -4.5883760915 0.5954056977 0.0000000000
1.4626628960 5.2000000000 3.5601025522 -4.5781589610 0.6011499681 0.0000000000
1.4993181012 5.2000000000 3.5605601458 -4.5673376175 0.6073088797 0.0000000000
1.5359444020 5.2000000000 3.5610728175 -4.5559406233 0.6139183642 0.0000000000
1.5725308426 5.2000000000 3.5616203739 -4.5437882951 0.6209695212 0.0000000000
1.6090670223 5.2000000000 3.5621822427 -4.5307226091 0.6284432709 0.0000000000
1.6455478666 5.2000000000 3.5627497506 -4.5167240869 0.6363127112 0.0000000000
1.6819695238 5.2000000000 3.5633359514 -4.5018007914 0.6446268327 0.0000000000
1.7183285086 5.2000000000 3.5639805498 -4.4859652356 0.6535394486 0.0000000000
1.7546189573 5.2000000000 3.5646662344 -4.4691874819 0.6629932884 0.0000000000
1.7908362030 5.2000000000 3.5653775264 -4.4514548761 0.6729314986 0.0000000000
1.8269801486 5.2000000000 3.5661650956 -4.4328298924 0.6835317691 0.0000000000
1.8630443844 5.2000000000 3.5669893737 -4.4132746537 0.6946509771 0.0000000000
1.8990283870 5.2000000000 3.5678186297 -4.3928151645 0.7061517966 0.0000000000
1.9349180266 5.2000000000 3.5686759801 -4.3713542506 0.7181655637 0.0000000000
1.9706829441 5.2000000000 3.5695772687 -4.3486387780 0.7308569074 0.0000000000
2.0063244999 5.2000000000 3.5705131313 -4.3247509945 0.7441554709 0.0000000000
2.0418683451 5.2000000000 3.5715184310 -4.2999869486 0.7580822882 0.0000000000
2.0773217435 5.2000000000 3.5725491314 -4.2744325343 0.7724268555 0.0000000000
2.1126601635 5.2000000000 3.5735818460 -4.2479005360 0.7871705132 0.0000000000
2.1478465674 5.2000000000 3.5746576273 -4.2201479986 0.8025746536 0.0000000000
2.1828819709 5.2000000000 3.5757680374 -4.1912310535 0.8185830720 0.0000000000
2.2178234227 5.2000000000 3.5769518823 -4.1616312723 0.8351583638 0.0000000000
2.2526555379 5.2000000000 3.5780893663 -4.1312264288 0.8518702371 0.0000000000
2.2873244076 5.2000000000 3.5792748668 -4.0996855353 0.8692285965 0.0000000000
2.3218305051 5.2000000000 3.5804949131 -4.0670603525 0.8871588549 0.0000000000
2.3562506533 5.2000000000 3.5817716836 -4.0338825535 0.9055370567 0.0000000000
2.3905578295 5.2000000000 3.5830281097 -3.9999783268 0.9241244517 0.0000000000
2.4247074444 5.2000000000 3.5843207873 -3.9651009129 0.9432461275 0.0000000000
2.4587398121 5.2000000000 3.5856423642 -3.9295258244 0.9627624706 0.0000000000
2.4926713299 5.2000000000 3.5870322572 -3.8933647563 0.9827864699 0.0000000000
2.5265021894 5.2000000000 3.5883790589 -3.8566182090 1.0028722956 0.0000000000
2.5601049647 5.2000000000 3.5896983959 -3.8185695461 1.0233691089 0.0000000000
2.5936302793 5.2000000000 3.5910870723 -3.7801137462 1.0443061344 0.0000000000
2.6271475254 5.2000000000 3.5925447234 -3.7416285403 1.0655308212 0.0000000000
2.6604753321 5.2000000000 3.5939296719 -3.7021195399 1.0868742153 0.0000000000
2.6936778014 5.2000000000 3.5953423945 -3.6619560901 1.1085904854 0.0000000000
2.7267745131 5.2000000000 3.5967766972 -3.6212556359 1.1306078781 0.0000000000
2.7598378419 5.2000000000 3.5982126948 -3.5803865470 1.1526995041 0.0000000000
2.7928091546 5.2000000000 3.5996879685 -3.5390641140 1.1751295722 0.0000000000
2.8256934063 5.2000000000 3.6011874798 -3.4973160704 1.1978268348 0.0000000000
2.8584835670 5.2000000000 3.6026510810 -3.4550997335 1.2205677740 0.0000000000
2.8911266791 5.2000000000 3.6040926343 -3.4121729218 1.2435047120 0.0000000000
2.9237285973 5.2000000000 3.6055549888 -3.3690547157 1.2666014126 0.0000000000
2.9563287152 5.2000000000 3.6070865414 -3.3259469373 1.2899707344 0.0000000000
2.9888764535 5.2000000000 3.6085939482 -3.2825902806 1.3133430240 0.0000000000
3.0213007841 5.2000000000 3.6101059596 -3.2386583755 1.3369638320 0.0000000000
3.0536606912 5.2000000000 3.6116147178 -3.1944252309 1.3606921226 0.0000000000
3.0859764597 5.2000000000 3.6131007613 -3.1499863289 1.3844118574 0.0000000000
3.1181528580 5.2000000000 3.6145531247 -3.1049123088 1.4082509190 0.0000000000
