# logAge Mass logTe Mbol logg C/O
4.1860800861 0.5250000000 4.3503100000 1.3613500000 5.1419393034 0.0000000000
4.1940446381 0.5250000000 4.3503119124 1.3613377461 5.1419420514 0.0000000000
4.2020091901 0.5250000000 4.3503137715 1.3613253652 5.1419445355 0.0000000000
4.2099737422 0.5250000000 4.3503155778 1.3613128617 5.1419467591 0.0000000000
4.2179382943 0.5250000000 4.3503173317 1.3613002397 5.1419487261 0.0000000000
4.2259028465 0.5250000000 4.3503190338 1.3612875035 5.1419504398 0.0000000000
4.2338673988 0.5250000000 4.3503206845 1.3612746572 5.1419519041 0.0000000000
4.2418319511 0.5250000000 4.3503222843 1.3612617051 5.1419531225 0.0000000000
4.2497965035 0.5250000000 4.3503238336 1.3612486514 5.1419540986 0.0000000000
4.2577610560 0.5250000000 4.3503253331 1.3612355004 5.1419548360 0.0000000000
4.2657256085 0.5250000000 4.3503267831 1.3612222561 5.1419553384 0.0000000000
4.2736901610 0.5250000000 4.3503281842 1.3612089229 5.1419556094 0.0000000000
4.2816547136 0.5250000000 4.3503295368 1.3611955050 5.1419556526 0.0000000000
4.2896192663 0.5250000000 4.3503308414 1.3611820065 5.1419554716 0.0000000000
4.2975838190 0.5250000000 4.3503320985 1.3611684318 5.1419550700 0.0000000000
4.3055483718 0.5250000000 4.3503333085 1.3611547850 5.1419544515 0.0000000000
4.3135129246 0.5250000000 4.3503344720 1.3611410703 5.1419536197 0.0000000000
4.3214774775 0.5250000000 4.3503355895 1.3611272919 5.1419525781 0.0000000000
4.3294420304 0.5250000000 4.3503366614 1.3611134541 5.1419513305 0.0000000000
4.3374065834 0.5250000000 4.3503376881 1.3610995611 5.1419498804 0.0000000000
4.3453711365 0.5250000000 4.3503386703 1.3610856171 5.1419482315 0.0000000000
4.3533356895 0.5250000000 4.3503396083 1.3610716264 5.1419463873 0.0000000000
4.3613002427 0.5250000000 4.3503405027 1.3610575930 5.1419443516 0.0000000000
4.3692647959 0.5250000000 4.3503413540 1.3610435213 5.1419421278 0.0000000000
4.3772293491 0.5250000000 4.3503421625 1.3610294155 5.1419397197 0.0000000000
4.3851939024 0.5250000000 4.3503429289 1.3610152798 5.1419371308 0.0000000000
