# logAge Mass logTe Mbol logg C/O
4.1860800861 0.6500000000 3.6762000000 0.7787000000 2.3051933566 0.0000000000
4.1943838980 0.6500000000 3.6761909453 0.7784185493 2.3050445577 0.0000000000
4.2026878161 0.6500000000 3.6761819467 0.7781374529 2.3048961246 0.0000000000
4.2109918376 0.6500000000 3.6761730121 0.7778569262 2.3047481755 0.0000000000
4.2192959601 0.6500000000 3.6761641495 0.7775771849 2.3046008288 0.0000000000
4.2276001808 0.6500000000 3.6761553671 0.7772984446 2.3044542027 0.0000000000
4.2359044972 0.6500000000 3.6761466727 0.7770209208 2.3043084157 0.0000000000
4.2442089067 0.6500000000 3.6761380744 0.7767448291 2.3041635859 0.0000000000
4.2525134066 0.6500000000 3.6761295802 0.7764703852 2.3040198316 0.0000000000
4.2608179944 0.6500000000 3.6761211982 0.7761978045 2.3038772713 0.0000000000
4.2691226675 0.6500000000 3.6761129363 0.7759273028 2.3037360231 0.0000000000
4.2774274232 0.6500000000 3.6761048026 0.7756590955 2.3035962053 0.0000000000
4.2857322590 0.6500000000 3.6760968051 0.7753933983 2.3034579363 0.0000000000
4.2940371722 0.6500000000 3.6760889518 0.7751304267 2.3033213344 0.0000000000
4.3023421602 0.6500000000 3.6760812507 0.7748703964 2.3031865179 0.0000000000
4.3106472205 0.6500000000 3.6760737098 0.7746135228 2.3030536050 0.0000000000
4.3189523504 0.6500000000 3.6760663372 0.7743600217 2.3029227141 0.0000000000
4.3272575473 0.6500000000 3.6760591408 0.7741101086 2.3027939634 0.0000000000
4.3355628087 0.6500000000 3.6760521288 0.7738639991 2.3026674713 0.0000000000
4.3438681318 0.6500000000 3.6760453090 0.7736219088 2.3025433561 0.0000000000
4.3521735142 0.6500000000 3.6760386895 0.7733840531 2.3024217360 0.0000000000
4.3604789531 0.6500000000 3.6760322784 0.7731506479 2.3023027294 0.0000000000
4.3687844461 0.6500000000 3.6760260836 0.7729219086 2.3021864545 0.0000000000
4.3770899904 0.6500000000 3.6760201132 0.7726980507 2.3020730297 0.0000000000
4.3853955835 0.6500000000 3.6760143751 0.7724792900 2.3019625732 0.0000000000
4.3937012228 0.6500000000 3.6760088775 0.7722658420 2.3018552034 0.0000000000
4.4020069057 0.6500000000 3.6760036283 0.7720579222 2.3017510386 0.0000000000
4.4103126295 0.6500000000 3.6759986355 0.7718557463 2.3016501970 0.0000000000
4.4186183917 0.6500000000 3.6759939071 0.7716595299 2.3015527970 0.0000000000
4.4269241896 0.6500000000 3.6759894512 0.7714694885 2.3014589568 0.0000000000
4.4352300207 0.6500000000 3.6759852758 0.7712858377 2.3013687947 0.0000000000
4.4435358824 0.6500000000 3.6759813888 0.7711087931 2.3012824292 0.0000000000
4.4518417720 0.6500000000 3.6759777984 0.7709385703 2.3011999783 0.0000000000
4.4601476869 0.6500000000 3.6759745125 0.7707753849 2.3011215605 0.0000000000
4.4684536246 0.6500000000 3.6759715391 0.7706194524 2.3010472941 0.0000000000
4.4767595823 0.6500000000 3.6759688863 0.7704709886 2.3009772973 0.0000000000
4.4850655576 0.6500000000 3.6759665621 0.7703302088 2.3009116884 0.0000000000
4.4933715478 0.6500000000 3.6759645744 0.7701973288 2.3008505858 0.0000000000
4.5016775503 0.6500000000 3.6759629314 0.7700725641 2.3007941078 0.0000000000
4.5099835626 0.6500000000 3.6759616410 0.7699561302 2.3007423726 0.0000000000
4.5182895819 0.6500000000 3.6759607112 0.7698482429 2.3006954985 0.0000000000
4.5265956057 0.6500000000 3.6759601500 0.7697491176 2.3006536039 0.0000000000
4.5349016314 0.6500000000 3.6759599656 0.7696589700 2.3006168070 0.0000000000
4.5432076564 0.6500000000 3.6759601658 0.7695780157 2.3005852262 0.0000000000
4.5515136780 0.6500000000 3.6759607587 0.7695064702 2.3005589797 0.0000000000
