# logAge Mass logTe Mbol logg C/O
4.5382720356 0.5700000000 3.6649000000 0.9372250000 2.2663648557 0.0000000000
4.5461758047 0.5700000000 3.6649045401 0.9372699135 2.2664009815 0.0000000000
4.5540794960 0.5700000000 3.6649096310 0.9373288431 2.2664449169 0.0000000000
4.5619831115 0.5700000000 3.6649152576 0.9374014296 2.2664964579 0.0000000000
4.5698866533 0.5700000000 3.6649214049 0.9374873141 2.2665554008 0.0000000000
4.5777901235 0.5700000000 3.6649280578 0.9375861375 2.2666215417 0.0000000000
4.5856935240 0.5700000000 3.6649352012 0.9376975409 2.2666946770 0.0000000000
4.5935968570 0.5700000000 3.6649428202 0.9378211652 2.2667746027 0.0000000000
4.6015001245 0.5700000000 3.6649508997 0.9379566515 2.2668611152 0.0000000000
4.6094033285 0.5700000000 3.6649594246 0.9381036407 2.2669540105 0.0000000000
4.6173064710 0.5700000000 3.6649683800 0.9382617738 2.2670530850 0.0000000000
4.6252095542 0.5700000000 3.6649777506 0.9384306918 2.2671581348 0.0000000000
4.6331125801 0.5700000000 3.6649875215 0.9386100357 2.2672689561 0.0000000000
4.6410155507 0.5700000000 3.6649976777 0.9387994464 2.2673853451 0.0000000000
4.6489184680 0.5700000000 3.6650082041 0.9389985650 2.2675070981 0.0000000000
4.6568213341 0.5700000000 3.6650190856 0.9392070325 2.2676340112 0.0000000000
4.6647241511 0.5700000000 3.6650303073 0.9394244898 2.2677658806 0.0000000000
4.6726269210 0.5700000000 3.6650418539 0.9396505780 2.2679025026 0.0000000000
4.6805296459 0.5700000000 3.6650537106 0.9398849379 2.2680436733 0.0000000000
4.6884323278 0.5700000000 3.6650658623 0.9401272107 2.2681891890 0.0000000000
4.6963349687 0.5700000000 3.6650782938 0.9403770373 2.2683388459 0.0000000000
4.7042375707 0.5700000000 3.6650909902 0.9406340587 2.2684924401 0.0000000000
4.7121401358 0.5700000000 3.6651039365 0.9408979159 2.2686497679 0.0000000000
4.7200426661 0.5700000000 3.6651171175 0.9411682498 2.2688106255 0.0000000000
4.7279451637 0.5700000000 3.6651305182 0.9414447015 2.2689748091 0.0000000000
4.7358476305 0.5700000000 3.6651441236 0.9417269120 2.2691421148 0.0000000000
4.7437500686 0.5700000000 3.6651579186 0.9420145222 2.2693123390 0.0000000000
4.7516524802 0.5700000000 3.6651718882 0.9423071731 2.2694852777 0.0000000000
4.7595548671 0.5700000000 3.6651860173 0.9426045057 2.2696607273 0.0000000000
4.7674572315 0.5700000000 3.6652002909 0.9429061611 2.2698384839 0.0000000000
4.7753595755 0.5700000000 3.6652146940 0.9432117801 2.2700183437 0.0000000000
4.7832619010 0.5700000000 3.6652292114 0.9435210038 2.2702001029 0.0000000000
4.7911642101 0.5700000000 3.6652438282 0.9438334733 2.2703835577 0.0000000000
4.7990665048 0.5700000000 3.6652585292 0.9441488293 2.2705685044 0.0000000000
4.8069687873 0.5700000000 3.6652732995 0.9444667131 2.2707547391 0.0000000000
4.8148710595 0.5700000000 3.6652881240 0.9447867654 2.2709420580 0.0000000000
4.8227733235 0.5700000000 3.6653029877 0.9451086275 2.2711302575 0.0000000000
4.8306755814 0.5700000000 3.6653178754 0.9454319401 2.2713191335 0.0000000000
4.8385778351 0.5700000000 3.6653327723 0.9457563444 2.2715084824 0.0000000000
4.8464800868 0.5700000000 3.6653476631 0.9460814812 2.2716981004 0.0000000000
4.8543823385 0.5700000000 3.6653625328 0.9464069917 2.2718877837 0.0000000000
4.8622845922 0.5700000000 3.6653773665 0.9467325167 2.2720773284 0.0000000000
4.8701868499 0.5700000000 3.6653921491 0.9470576973 2.2722665308 0.0000000000
4.8780891138 0.5700000000 3.6654068654 0.9473821745 2.2724551871 0.0000000000
4.8859913859 0.5700000000 3.6654215005 0.9477055892 2.2726430935 0.0000000000
4.8938936682 0.5700000000 3.6654360394 0.9480275824 2.2728300462 0.0000000000
4.9017959627 0.5700000000 3.6654504669 0.9483477952 2.2730158413 0.0000000000
4.9096982716 0.5700000000 3.6654647680 0.9486658685 2.2732002752 0.0000000000
4.9176005968 0.5700000000 3.6654789278 0.9489814433 2.2733831440 0.0000000000
4.9255029405 0.5700000000 3.6654929310 0.9492941607 2.2735642440 0.0000000000
4.9334053046 0.5700000000 3.6655067627 0.9496036615 2.2737433712 0.0000000000
4.9413076912 0.5700000000 3.6655204079 0.9499095867 2.2739203220 0.0000000000
4.9492101023 0.5700000000 3.6655338515 0.9502115787 2.2740948932 0.0000000000
4.9571125392 0.5700000000 3.6655470837 0.9505093794 2.2742669423 0.0000000000
4.9650150020 0.5700000000 3.6655601035 0.9508029063 2.2744364323 0.0000000000
4.9729174905 0.5700000000 3.6655729110 0.9510920944 2.2746033373 0.0000000000
4.9808200044 0.5700000000 3.6655855060 0.9513768785 2.2747676312 0.0000000000
4.9887225438 0.5700000000 3.6655978886 0.9516571939 2.2749292878 0.0000000000
4.9966251083 0.5700000000 3.6656100588 0.9519329753 2.2750882810 0.0000000000
