# logAge Mass logTe Mbol logg C/O
-0.5802622791 20.0000000000 3.5522500000 -7.1692750000 0.1183199957 0.0000000000
-0.5484011922 20.0000000000 3.5522577408 -7.1690512975 0.1184404399 0.0000000000
-0.5165401168 20.0000000000 3.5522681233 -7.1688148497 0.1185765490 0.0000000000
-0.4846790601 20.0000000000 3.5522806314 -7.1685626867 0.1187274464 0.0000000000
-0.4528180290 20.0000000000 3.5522947488 -7.1682918389 0.1188922553 0.0000000000
-0.4209570309 20.0000000000 3.5523099595 -7.1679993365 0.1190700990 0.0000000000
-0.3890960727 20.0000000000 3.5523257509 -7.1676822437 0.1192601020 0.0000000000
-0.3572351574 20.0000000000 3.5523417907 -7.1673393008 0.1194614382 0.0000000000
-0.3253742816 20.0000000000 3.5523580050 -7.1669716557 0.1196733533 0.0000000000
-0.2935134474 20.0000000000 3.5523744392 -7.1665793320 0.1198960197 0.0000000000
-0.2616526875 20.0000000000 3.5523917141 -7.1661547579 0.1201349488 0.0000000000
-0.2297920410 20.0000000000 3.5524106892 -7.1656888984 0.1203971933 0.0000000000
-0.1979314530 20.0000000000 3.5524328218 -7.1651960749 0.1206828530 0.0000000000
-0.1660707915 20.0000000000 3.5524600212 -7.1647098038 0.1209861590 0.0000000000
-0.1342102193 20.0000000000 3.5524901588 -7.1641889567 0.1213150480 0.0000000000
-0.1023503435 20.0000000000 3.5525150517 -7.1634799681 0.1216982152 0.0000000000
-0.0704912893 20.0000000000 3.5525329828 -7.1625527483 0.1221408277 0.0000000000
-0.0386321471 20.0000000000 3.5525561283 -7.1616420177 0.1225977017 0.0000000000
-0.0067724094 20.0000000000 3.5525912255 -7.1608799403 0.1230429215 0.0000000000
0.0250873146 20.0000000000 3.5526299406 -7.1601136902 0.1235042819 0.0000000000
0.0569465628 20.0000000000 3.5526665624 -7.1592314736 0.1240036559 0.0000000000
0.0888054188 20.0000000000 3.5527039594 -7.1582671480 0.1245389739 0.0000000000
0.1206640219 20.0000000000 3.5527462992 -7.1572547463 0.1251132940 0.0000000000
0.1525224712 20.0000000000 3.5527978529 -7.1562012751 0.1257408974 0.0000000000
0.1843801485 20.0000000000 3.5528543278 -7.1550202495 0.1264392071 0.0000000000
0.2162359517 20.0000000000 3.5529049193 -7.1535656637 0.1272234073 0.0000000000
0.2480908246 20.0000000000 3.5529561982 -7.1519768390 0.1280640529 0.0000000000
0.2799464224 20.0000000000 3.5530211385 -7.1504905713 0.1289183211 0.0000000000
0.3118020317 20.0000000000 3.5530941028 -7.1490058825 0.1298040539 0.0000000000
0.3436563658 20.0000000000 3.5531686940 -7.1473569975 0.1307619727 0.0000000000
0.3755085323 20.0000000000 3.5532496588 -7.1454709392 0.1318402550 0.0000000000
0.4073589264 20.0000000000 3.5533394414 -7.1434055904 0.1330255251 0.0000000000
0.4392090696 20.0000000000 3.5534366457 -7.1413229451 0.1342474004 0.0000000000
0.4710590231 20.0000000000 3.5535418971 -7.1392169016 0.1355108234 0.0000000000
0.5029073735 20.0000000000 3.5536555186 -7.1369598694 0.1368681221 0.0000000000
0.5347506795 20.0000000000 3.5537740373 -7.1343208833 0.1383977913 0.0000000000
0.5665899607 20.0000000000 3.5538963459 -7.1313774785 0.1400643880 0.0000000000
0.5984301432 20.0000000000 3.5540240664 -7.1284796085 0.1417344178 0.0000000000
0.6302651797 20.0000000000 3.5541537467 -7.1252877695 0.1435298747 0.0000000000
0.6620907994 20.0000000000 3.5542868665 -7.1215404248 0.1455612918 0.0000000000
0.6939174021 20.0000000000 3.5544405334 -7.1178291731 0.1476604602 0.0000000000
0.7257422502 20.0000000000 3.5546131882 -7.1140578623 0.1498596035 0.0000000000
0.7575545118 20.0000000000 3.5547907990 -7.1096784919 0.1523217950 0.0000000000
0.7893641783 20.0000000000 3.5549819406 -7.1051552260 0.1548956676 0.0000000000
0.8211731224 20.0000000000 3.5551912476 -7.1006241134 0.1575453406 0.0000000000
0.8529657345 20.0000000000 3.5554104690 -7.0954455442 0.1604936541 0.0000000000
0.8847469962 20.0000000000 3.5556472500 -7.0898210801 0.1636905636 0.0000000000
0.9165246213 20.0000000000 3.5559070827 -7.0840890425 0.1670227095 0.0000000000
0.9482889581 20.0000000000 3.5561735055 -7.0779265257 0.1705534075 0.0000000000
0.9800387193 20.0000000000 3.5564518622 -7.0712994260 0.1743176742 0.0000000000
1.0117774159 20.0000000000 3.5567567248 -7.0643586228 0.1783134456 0.0000000000
1.0434977504 20.0000000000 3.5570720207 -7.0569227270 0.1825489878 0.0000000000
1.0752011795 20.0000000000 3.5574124820 -7.0490464445 0.1870613457 0.0000000000
1.1068891803 20.0000000000 3.5577929149 -7.0408072387 0.1918787596 0.0000000000
1.1385493656 20.0000000000 3.5581784176 -7.0319261779 0.1969731947 0.0000000000
1.1701852037 20.0000000000 3.5585790727 -7.0225192979 0.2023385675 0.0000000000
1.2017861938 20.0000000000 3.5589830389 -7.0124123530 0.2079972101 0.0000000000
1.2333545016 20.0000000000 3.5594144609 -7.0016887345 0.2140123454 0.0000000000
1.2648922490 20.0000000000 3.5598730836 -6.9904271682 0.2203514629 0.0000000000
1.2964269580 20.0000000000 3.5604284117 -6.9791359301 0.2270892706 0.0000000000
1.3278939552 20.0000000000 3.5609513648 -6.9667160058 0.2341490527 0.0000000000
1.3593083064 20.0000000000 3.5614825596 -6.9534892171 0.2415645472 0.0000000000
1.3906681372 20.0000000000 3.5620293488 -6.9394822736 0.2493544813 0.0000000000
1.4220152997 20.0000000000 3.5626599731 -6.9253193659 0.2575421416 0.0000000000
1.4532890926 20.0000000000 3.5632900286 -6.9101803103 0.2661179859 0.0000000000
1.4844901914 20.0000000000 3.5639447656 -6.8941333303 0.2751557261 0.0000000000
1.5156346343 20.0000000000 3.5646180637 -6.8774188722 0.2845347016 0.0000000000
1.5467267226 20.0000000000 3.5653449256 -6.8601185494 0.2943622784 0.0000000000
1.5777296025 20.0000000000 3.5660771835 -6.8418462727 0.3046002205 0.0000000000
1.6086564296 20.0000000000 3.5668418847 -6.8227954031 0.3152793734 0.0000000000
1.6394973327 20.0000000000 3.5676123907 -6.8028922667 0.3263226517 0.0000000000
1.6702839272 20.0000000000 3.5684490075 -6.7824887404 0.3378305295 0.0000000000
1.7009630836 20.0000000000 3.5692867881 -6.7610966620 0.3497384833 0.0000000000
1.7315661804 20.0000000000 3.5701644483 -6.7390435157 0.3620703824 0.0000000000
1.7620716837 20.0000000000 3.5710593539 -6.7161642948 0.3748016933 0.0000000000
1.7924877477 20.0000000000 3.5719895506 -6.6925637127 0.3879627128 0.0000000000
1.8228394850 20.0000000000 3.5729543983 -6.6684597891 0.4014636734 0.0000000000
1.8530569193 20.0000000000 3.5739257687 -6.6433228020 0.4154039495 0.0000000000
1.8831775999 20.0000000000 3.5749118604 -6.6174739990 0.4296878379 0.0000000000
1.9132111687 20.0000000000 3.5759208481 -6.5910050302 0.4443113761 0.0000000000
1.9431472707 20.0000000000 3.5769656322 -6.5638633050 0.4593472026 0.0000000000
1.9729891476 20.0000000000 3.5780212189 -6.5360828254 0.4746817413 0.0000000000
2.0027358351 20.0000000000 3.5791107935 -6.5076795375 0.4904013549 0.0000000000
2.0323631626 20.0000000000 3.5801987653 -6.4785079578 0.5064218738 0.0000000000
2.0619197765 20.0000000000 3.5813192718 -6.4488978512 0.5227479424 0.0000000000
2.0913896054 20.0000000000 3.5824682091 -6.4187582038 0.5393995504 0.0000000000
2.1207707357 20.0000000000 3.5836354839 -6.3880868688 0.5563371838 0.0000000000
2.1500323863 20.0000000000 3.5847993300 -6.3567108627 0.5735429706 0.0000000000
2.1792353449 20.0000000000 3.5860040085 -6.3250027738 0.5910449202 0.0000000000
2.2083423686 20.0000000000 3.5872107571 -6.2927483881 0.6087736687 0.0000000000
2.2373832034 20.0000000000 3.5884435304 -6.2601291080 0.6267524743 0.0000000000
2.2663584308 20.0000000000 3.5897016184 -6.2271532872 0.6449751543 0.0000000000
2.2952228611 20.0000000000 3.5909532255 -6.1935772283 0.6634120062 0.0000000000
2.3239653113 20.0000000000 3.5921838375 -6.1593487917 0.6820258288 0.0000000000
2.3527441018 20.0000000000 3.5935043813 -6.1253293610 0.7009157764 0.0000000000
2.3814661771 20.0000000000 3.5948406193 -6.0910140951 0.7199868350 0.0000000000
2.4099465326 20.0000000000 3.5960731506 -6.0554439625 0.7391450132 0.0000000000
2.4385125035 20.0000000000 3.5974133532 -6.0203261055 0.7585529664 0.0000000000
2.4670309774 20.0000000000 3.5987795704 -5.9849745160 0.7781584710 0.0000000000
2.4953590271 20.0000000000 3.6000656644 -5.9486638811 0.7978271009 0.0000000000
2.5237151455 20.0000000000 3.6014255276 -5.9125031685 0.8177308386 0.0000000000
2.5520597247 20.0000000000 3.6028167820 -5.8762952698 0.8377790156 0.0000000000
2.5802165465 20.0000000000 3.6041281106 -5.8391629696 0.8578772503 0.0000000000
2.6084100855 20.0000000000 3.6055186894 -5.8022240245 0.8782151434 0.0000000000
2.6365462901 20.0000000000 3.6068958073 -5.7650107393 0.8986089292 0.0000000000
2.6645915410 20.0000000000 3.6082537222 -5.7273680868 0.9190976497 0.0000000000
2.6926607014 20.0000000000 3.6096514867 -5.6898443090 0.9396982189 0.0000000000
2.7206794370 20.0000000000 3.6110400132 -5.6520864295 0.9603554768 0.0000000000
2.7486405716 20.0000000000 3.6124150704 -5.6140555452 0.9810680590 0.0000000000
2.7766548965 20.0000000000 3.6138261054 -5.5762781000 1.0018231772 0.0000000000
2.8046579769 20.0000000000 3.6152229146 -5.5384456898 1.0225433780 0.0000000000
2.8326349806 20.0000000000 3.6165929267 -5.5004882238 1.0432064130 0.0000000000
2.8607215730 20.0000000000 3.6180204271 -5.4630547419 1.0638898075 0.0000000000
2.8888667394 20.0000000000 3.6194585204 -5.4258967553 1.0845053751 0.0000000000
2.9170363274 20.0000000000 3.6208629467 -5.3888467587 1.1049430791 0.0000000000
2.9452779748 20.0000000000 3.6222583522 -5.3521414906 1.1252068081 0.0000000000
2.9736887108 20.0000000000 3.6236943713 -5.3162695226 1.1452996719 0.0000000000
3.0021806155 20.0000000000 3.6251014161 -5.2808036383 1.1651142047 0.0000000000
3.0308762090 20.0000000000 3.6265330387 -5.2463768895 1.1846113946 0.0000000000
3.0597462398 20.0000000000 3.6279347833 -5.2128680198 1.2036219207 0.0000000000
3.0888051174 20.0000000000 3.6293437615 -5.1804001015 1.2222450011 0.0000000000
3.1181960278 20.0000000000 3.6308110262 -5.1498769359 1.2403233263 0.0000000000
3.1478794174 20.0000000000 3.6322757671 -5.1211698389 1.2576651284 0.0000000000
3.1778829248 20.0000000000 3.6337305179 -5.0946265965 1.2741014285 0.0000000000
3.2083106467 20.0000000000 3.6352274273 -5.0713142736 1.2894139955 0.0000000000
3.2391434391 20.0000000000 3.6367065510 -5.0516255725 1.3032059706 0.0000000000
3.2703943751 20.0000000000 3.6381527095 -5.0366126539 1.3149957723 0.0000000000
3.3020467664 20.0000000000 3.6396263705 -5.0285608464 1.3241111392 0.0000000000
3.3338579655 20.0000000000 3.6410349961 -5.0289856029 1.3295757389 0.0000000000
3.3652607639 20.0000000000 3.6424407644 -5.0414564857 1.3302104590 0.0000000000
3.3952792759 20.0000000000 3.6436989465 -5.0675724560 1.3247967994 0.0000000000
3.4224612820 20.0000000000 3.6448329778 -5.1087328686 1.3128687595 0.0000000000
3.4460169135 20.0000000000 3.6457848863 -5.1621483360 1.2953102064 0.0000000000
3.4660641270 20.0000000000 3.6465470046 -5.2239586936 1.2736345364 0.0000000000
3.4830048467 20.0000000000 3.6471542868 -5.2913333266 1.2491138123 0.0000000000
3.4979867268 20.0000000000 3.6476910855 -5.3615667768 1.2231676268 0.0000000000
3.5113917478 20.0000000000 3.6481828237 -5.4338088996 1.1962377308 0.0000000000
3.5236933451 20.0000000000 3.6486853910 -5.5072719134 1.1688627943 0.0000000000
3.5353167314 20.0000000000 3.6491991359 -5.5814234424 1.1412571625 0.0000000000
3.5465984331 20.0000000000 3.6497648226 -5.6559021950 1.1137284081 0.0000000000
3.5571238778 20.0000000000 3.6506318929 -5.7310421125 1.0871407224 0.0000000000
3.5657379467 20.0000000000 3.6526097387 -5.8075623792 1.0644439988 0.0000000000
3.5748560704 20.0000000000 3.6558889961 -5.8834313455 1.0472134420 0.0000000000
3.5850005699 20.0000000000 3.6604937529 -5.9580468452 1.0357862692 0.0000000000
3.5957944363 20.0000000000 3.6666551586 -6.0313785832 1.0310991967 0.0000000000
3.6070907927 20.0000000000 3.6746662032 -6.1030977950 1.0344556904 0.0000000000
3.6189019158 20.0000000000 3.6847613581 -6.1726176683 1.0470283606 0.0000000000
3.6314800275 20.0000000000 3.6970285135 -6.2390243520 1.0695343088 0.0000000000
3.6454482688 20.0000000000 3.7121013093 -6.2997991420 1.1055155762 0.0000000000
3.6615335192 20.0000000000 3.7309455348 -6.3495666778 1.1609854637 0.0000000000
3.6801036606 20.0000000000 3.7538344249 -6.3787174327 1.2408807221 0.0000000000
3.7001744933 20.0000000000 3.7783438642 -6.3792246990 1.3387155728 0.0000000000
3.7202534430 20.0000000000 3.8009834171 -6.3548857714 1.4390093553 0.0000000000
3.7402371443 20.0000000000 3.8212276615 -6.3190742183 1.5343109545 0.0000000000
3.7609812570 20.0000000000 3.8405689780 -6.2828144946 1.6261801098 0.0000000000
3.7828344267 20.0000000000 3.8598327855 -6.2505731218 1.7161318889 0.0000000000
3.8056227409 20.0000000000 3.8781040483 -6.2187832936 1.8019328716 0.0000000000
3.8299805091 20.0000000000 3.8962128204 -6.1948981001 1.8839220371 0.0000000000
3.8556634034 20.0000000000 3.9147430706 -6.1885210182 1.9605938708 0.0000000000
3.8810212086 20.0000000000 3.9332847180 -6.2010496715 2.0297489990 0.0000000000
3.9053881024 20.0000000000 3.9516457392 -6.2239288322 2.0940414196 0.0000000000
3.9292281707 20.0000000000 3.9700836108 -6.2497660308 2.1574580264 0.0000000000
3.9528853072 20.0000000000 3.9886834266 -6.2759285756 2.2213922720 0.0000000000
3.9763192502 20.0000000000 4.0072712528 -6.3033586528 2.2847715456 0.0000000000
3.9992153191 20.0000000000 4.0256105581 -6.3344036695 2.3457107604 0.0000000000
4.0211827957 20.0000000000 4.0434776998 -6.3708722576 2.4025918920 0.0000000000
4.0418844816 20.0000000000 4.0607081423 -6.4133668222 2.4545158360 0.0000000000
4.0611686475 20.0000000000 4.0772827405 -6.4613301064 2.5016289152 0.0000000000
4.0792279763 20.0000000000 4.0933646285 -6.5131792557 2.5452168072 0.0000000000
4.0963224363 20.0000000000 4.1091582453 -6.5675718016 2.5866342564 0.0000000000
4.1127131490 20.0000000000 4.1248595174 -6.6234683144 2.6270807396 0.0000000000
4.1286271307 20.0000000000 4.1406548322 -6.6800575040 2.6676263230 0.0000000000
4.1442630829 20.0000000000 4.1567047591 -6.7366835453 2.7091756138 0.0000000000
4.1597810246 20.0000000000 4.1731558998 -6.7927895444 2.7525377770 0.0000000000
4.1753440206 20.0000000000 4.1901511463 -6.8477916707 2.7985179127 0.0000000000
4.1910798638 20.0000000000 4.2078290485 -6.9011135298 2.8479007777 0.0000000000
4.2071142551 20.0000000000 4.2262972558 -6.9521530556 2.9013577967 0.0000000000
4.2235592907 20.0000000000 4.2456396989 -7.0002627748 2.9594836814 0.0000000000
4.2405517657 20.0000000000 4.2659201827 -7.0446151748 3.0228646565 0.0000000000
4.2581251881 20.0000000000 4.2870996316 -7.0847298290 3.0915365905 0.0000000000
4.2762076406 20.0000000000 4.3089812106 -7.1208772447 3.1646039403 0.0000000000
4.2948641866 20.0000000000 4.3315580743 -7.1521913678 3.2423857457 0.0000000000
4.3141657960 20.0000000000 4.3547240004 -7.1778579368 3.3247828224 0.0000000000
4.3340939892 20.0000000000 4.3782922440 -7.1975432738 3.4111816622 0.0000000000
4.3546540151 20.0000000000 4.4020257681 -7.2109014796 3.5007724762 0.0000000000
4.3758445648 20.0000000000 4.4256453751 -7.2178060533 3.5924890748 0.0000000000
4.3976980577 20.0000000000 4.4488155203 -7.2182946343 3.6849742233 0.0000000000
4.4203759864 20.0000000000 4.4709278895 -7.2104149266 3.7765755830 0.0000000000
4.4437046887 20.0000000000 4.4895087221 -7.1839229349 3.8614957101 0.0000000000
4.4646474642 20.0000000000 4.4997195351 -7.1302947929 3.9237902190 0.0000000000
4.4824845322 20.0000000000 4.5038066187 -7.0651726422 3.9661874136 0.0000000000
4.4993739827 20.0000000000 4.5050994683 -6.9977176691 3.9983408012 0.0000000000
4.5176400087 20.0000000000 4.5052236748 -6.9324862910 4.0249301784 0.0000000000
4.5404578178 20.0000000000 4.5055228932 -6.8772020333 4.0482407550 0.0000000000
4.5700473102 20.0000000000 4.5084636291 -6.8508796874 4.0705326371 0.0000000000
4.6005758945 20.0000000000 4.5157432971 -6.8612331256 4.0955099340 0.0000000000
4.6269091334 20.0000000000 4.5269982427 -6.8955864959 4.1267883681 0.0000000000
4.6516793223 20.0000000000 4.5404344147 -6.9321560904 4.1659052181 0.0000000000
4.6806348447 20.0000000000 4.5477932747 -6.9141432370 4.2025457995 0.0000000000
4.7072058709 20.0000000000 4.5480400000 -6.8702500000 4.2210899957 0.0000000000
4.7274585942 19.9978200000 4.5473200000 -6.8468750000 4.2275126550 0.0000000000
4.7380383954 19.9977737969 4.5470432416 -6.8396724568 4.2292856354 0.0000000000
4.7488222463 19.9977309974 4.5468009150 -6.8347050891 4.2303023463 0.0000000000
4.7597169775 19.9976845063 4.5466205348 -6.8315678349 4.2308347178 0.0000000000
4.7706589632 19.9976342381 4.5464840965 -6.8296978277 4.2310358755 0.0000000000
4.7816175806 19.9975810273 4.5463740154 -6.8286126470 4.2310284678 0.0000000000
4.7925824366 19.9975254268 4.5462905945 -6.8280272269 4.2309277447 0.0000000000
4.8035493555 19.9974729345 4.5462216557 -6.8277564821 4.2307591475 0.0000000000
4.8145167596 19.9974218373 4.5461609706 -6.8276690236 4.2305502809 0.0000000000
4.8254842239 19.9973681625 4.5461065548 -6.8276748813 4.2303291089 0.0000000000
4.8364516765 19.9973136443 4.5460555939 -6.8277320473 4.2301012150 0.0000000000
4.8474190939 19.9972578814 4.5460055098 -6.8278187911 4.2298649699 0.0000000000
4.8583864513 19.9971976915 4.5459542745 -6.8279268352 4.2296155038 0.0000000000
4.8693537608 19.9971339474 4.5459015523 -6.8280479010 4.2293548043 0.0000000000
4.8803210551 19.9970697450 4.5458479520 -6.8281734502 4.2290887892 0.0000000000
4.8912883527 19.9970058667 4.5457936260 -6.8282958809 4.2288211255 0.0000000000
4.9022556618 19.9969419191 4.5457385193 -6.8284097545 4.2285537606 0.0000000000
4.9132229586 19.9968768645 4.5456826942 -6.8285245510 4.2282831289 0.0000000000
4.9241902057 19.9968094018 4.5456262664 -6.8286561611 4.2280033082 0.0000000000
4.9351574065 19.9967391948 4.5455692396 -6.8288017333 4.2277154475 0.0000000000
4.9461245958 19.9966666585 4.5455115336 -6.8289439850 4.2274261473 0.0000000000
4.9570917877 19.9965922182 4.5454532506 -6.8290768961 4.2271382341 0.0000000000
4.9680589607 19.9965162835 4.5453947908 -6.8292132192 4.2268482166 0.0000000000
4.9790260939 19.9964390483 4.5453363507 -6.8293643534 4.2265523252 0.0000000000
4.9899931832 19.9963596080 4.5452769447 -6.8295260486 4.2262482978 0.0000000000
5.0009602303 19.9962767365 4.5452152400 -6.8296891852 4.2259344245 0.0000000000
