# logAge Mass logTe Mbol logg C/O
0.4990758195 0.1600000000 3.4860200000 4.1765250000 2.2948099827 0.0000000000
0.5457289011 0.1600000000 3.4860262662 4.1766151313 2.2948710998 0.0000000000
0.5923820027 0.1600000000 3.4860315737 4.1766922381 2.2949231728 0.0000000000
0.6390351227 0.1600000000 3.4860359740 4.1767580287 2.2949670902 0.0000000000
0.6856882591 0.1600000000 3.4860395184 4.1768142114 2.2950037407 0.0000000000
0.7323414102 0.1600000000 3.4860422581 4.1768624946 2.2950340128 0.0000000000
0.7789945741 0.1600000000 3.4860442445 4.1769045864 2.2950587953 0.0000000000
0.8256477490 0.1600000000 3.4860455290 4.1769421951 2.2950789766 0.0000000000
0.8723009330 0.1600000000 3.4860461628 4.1769770290 2.2950954455 0.0000000000
0.9189541244 0.1600000000 3.4860461973 4.1770107964 2.2951090905 0.0000000000
0.9656073212 0.1600000000 3.4860456839 4.1770452055 2.2951208003 0.0000000000
1.0122605217 0.1600000000 3.4860446737 4.1770819646 2.2951314635 0.0000000000
1.0589137240 0.1600000000 3.4860432183 4.1771227821 2.2951419687 0.0000000000
1.1055669262 0.1600000000 3.4860413688 4.1771693661 2.2951532045 0.0000000000
1.1522201267 0.1600000000 3.4860391767 4.1772234250 2.2951660595 0.0000000000
1.1988733235 0.1600000000 3.4860366932 4.1772866670 2.2951814224 0.0000000000
1.2455265147 0.1600000000 3.4860339697 4.1773608004 2.2952001817 0.0000000000
1.2921796987 0.1600000000 3.4860310575 4.1774475334 2.2952232261 0.0000000000
1.3388328734 0.1600000000 3.4860280080 4.1775485744 2.2952514443 0.0000000000
1.3854860372 0.1600000000 3.4860248724 4.1776656316 2.2952857247 0.0000000000
1.4321391881 0.1600000000 3.4860217020 4.1778004133 2.2953269561 0.0000000000
1.4787923244 0.1600000000 3.4860185483 4.1779546278 2.2953760271 0.0000000000
1.5254454442 0.1600000000 3.4860154626 4.1781299833 2.2954338262 0.0000000000
1.5720985457 0.1600000000 3.4860124961 4.1783281881 2.2955012421 0.0000000000
1.6187516270 0.1600000000 3.4860097001 4.1785509505 2.2955791634 0.0000000000
1.6654046863 0.1600000000 3.4860071262 4.1787999787 2.2956684788 0.0000000000
1.7120577218 0.1600000000 3.4860048254 4.1790769811 2.2957700768 0.0000000000
1.7587107316 0.1600000000 3.4860028492 4.1793836659 2.2958848460 0.0000000000
1.8053637140 0.1600000000 3.4860012490 4.1797217414 2.2960136752 0.0000000000
1.8520166671 0.1600000000 3.4860000759 4.1800929158 2.2961574528 0.0000000000
1.8986695826 0.1600000000 3.4859992626 4.1805008144 2.2963173588 0.0000000000
1.9453224197 0.1600000000 3.4859981322 4.1809588871 2.2964960662 0.0000000000
1.9919751269 0.1600000000 3.4859958132 4.1814837235 2.2966967250 0.0000000000
2.0386276529 0.1600000000 3.4859914342 4.1820919143 2.2969224853 0.0000000000
2.0852799609 0.1600000000 3.4859845589 4.1827944635 2.2971760036 0.0000000000
2.1319321357 0.1600000000 3.4859783775 4.1835558214 2.2974558214 0.0000000000
2.1785843229 0.1600000000 3.4859778816 4.1843173194 2.2977584369 0.0000000000
2.2252366111 0.1600000000 3.4859866085 4.1850403285 2.2980825480 0.0000000000
2.2718884303 0.1600000000 3.4859911046 4.1859194571 2.2984521839 0.0000000000
2.3185394631 0.1600000000 3.4859846711 4.1870447737 2.2988765766 0.0000000000
2.3651899348 0.1600000000 3.4859746854 4.1883049570 2.2993407071 0.0000000000
2.4118400101 0.1600000000 3.4859658018 4.1896489881 2.2998427853 0.0000000000
2.4584891859 0.1600000000 3.4859537651 4.1911721703 2.3004039113 0.0000000000
2.5051379246 0.1600000000 3.4859537429 4.1927836749 2.3010484241 0.0000000000
2.5517857891 0.1600000000 3.4859581935 4.1945351643 2.3017668223 0.0000000000
2.5984315300 0.1600000000 3.4859473099 4.1966221648 2.3025580880 0.0000000000
2.6450756069 0.1600000000 3.4859333134 4.1989204900 2.3034214323 0.0000000000
2.6917180255 0.1600000000 3.4859213113 4.2014282367 2.3043765226 0.0000000000
2.7383587970 0.1600000000 3.4859282404 4.2041108853 2.3054772982 0.0000000000
2.7849952726 0.1600000000 3.4859066510 4.2072375347 2.3066416004 0.0000000000
2.8316291662 0.1600000000 3.4858981664 4.2106069473 2.3079554272 0.0000000000
2.8782576115 0.1600000000 3.4858881624 4.2143951038 2.3094306738 0.0000000000
2.9248796721 0.1600000000 3.4858692794 4.2186558136 2.3110594255 0.0000000000
