# logAge Mass logTe Mbol logg C/O
3.9205094261 0.5400000000 3.7833300000 1.0899500000 2.7776937598 0.0000000000
3.9295320896 0.5400000000 3.7833011368 1.0897583280 2.7775016381 0.0000000000
3.9385547703 0.5400000000 3.7832717837 1.0895576049 2.7773039364 0.0000000000
3.9475774680 0.5400000000 3.7832419952 1.0893481964 2.7771010193 0.0000000000
3.9566001827 0.5400000000 3.7832118261 1.0891304679 2.7768932513 0.0000000000
3.9656229142 0.5400000000 3.7831813308 1.0889047849 2.7766809971 0.0000000000
3.9746456624 0.5400000000 3.7831505641 1.0886715131 2.7764646213 0.0000000000
3.9836684273 0.5400000000 3.7831195803 1.0884310179 2.7762444884 0.0000000000
3.9926912087 0.5400000000 3.7830884343 1.0881836649 2.7760209630 0.0000000000
4.0017140065 0.5400000000 3.7830571805 1.0879298196 2.7757944098 0.0000000000
4.0107368205 0.5400000000 3.7830258736 1.0876698476 2.7755651933 0.0000000000
4.0197596508 0.5400000000 3.7829945681 1.0874041144 2.7753336781 0.0000000000
4.0287824970 0.5400000000 3.7829633187 1.0871329854 2.7751002289 0.0000000000
4.0378053592 0.5400000000 3.7829321799 1.0868568264 2.7748652101 0.0000000000
4.0468282372 0.5400000000 3.7829012064 1.0865760027 2.7746289864 0.0000000000
4.0558511310 0.5400000000 3.7828704527 1.0862908800 2.7743919225 0.0000000000
4.0648740403 0.5400000000 3.7828399734 1.0860018237 2.7741543828 0.0000000000
4.0738969651 0.5400000000 3.7828098231 1.0857091994 2.7739167320 0.0000000000
4.0829199053 0.5400000000 3.7827800564 1.0854133727 2.7736793346 0.0000000000
4.0919428607 0.5400000000 3.7827507280 1.0851147091 2.7734425554 0.0000000000
4.1009658313 0.5400000000 3.7827218923 1.0848135740 2.7732067587 0.0000000000
4.1099888169 0.5400000000 3.7826936041 1.0845103331 2.7729723094 0.0000000000
4.1190118174 0.5400000000 3.7826659178 1.0842053519 2.7727395718 0.0000000000
