# logAge Mass logTe Mbol logg C/O
3.4688180131 65.0000000000 4.2468100000 -9.7018250000 2.3954233566 0.0000000000
3.4720148392 64.9998461365 4.2487976718 -9.7086232929 2.4006536985 0.0000000000
3.4752112831 64.9996908688 4.2508166227 -9.7153644602 2.4060319981 0.0000000000
3.4784165496 64.9995291410 4.2528563946 -9.7220391418 2.4115201322 0.0000000000
3.4816281549 64.9993596444 4.2549341168 -9.7286198111 2.4171976209 0.0000000000
3.4848462728 64.9991893280 4.2570356689 -9.7351326487 2.4229975561 0.0000000000
3.4880686229 64.9990108983 4.2591758173 -9.7415519405 2.4289892411 0.0000000000
3.4912996485 64.9988307456 4.2613433780 -9.7478855437 2.4351248387 0.0000000000
3.4945367946 64.9986501783 4.2635478827 -9.7541191191 2.4414482208 0.0000000000
3.4977761431 64.9984550419 4.2657884661 -9.7602618120 2.4479521736 0.0000000000
3.5010274311 64.9982592073 4.2680642425 -9.7662825073 2.4546456927 0.0000000000
3.5042824013 64.9980619076 4.2703770644 -9.7722017073 2.4615279819 0.0000000000
3.5075429083 64.9978499761 4.2727265639 -9.7780072522 2.4686023460 0.0000000000
3.5108106464 64.9976390738 4.2751201067 -9.7836734431 2.4759086315 0.0000000000
3.5140810767 64.9974168763 4.2775484244 -9.7892339662 2.4833962083 0.0000000000
3.5173554450 64.9971984430 4.2800194473 -9.7946612572 2.4911079242 0.0000000000
3.5206413144 64.9969598451 4.2825343468 -9.7999112993 2.4990659112 0.0000000000
3.5239247307 64.9967272350 4.2850938903 -9.8050361907 2.5072525741 0.0000000000
3.5272107299 64.9964849540 4.2876862800 -9.8100434740 2.5156176007 0.0000000000
3.5305025485 64.9962334043 4.2903295040 -9.8148540871 2.5242645709 0.0000000000
3.5337948179 64.9959835210 4.2930134822 -9.8195198996 2.5331324888 0.0000000000
3.5370925707 64.9957160804 4.2957400247 -9.8239974878 2.5422458368 0.0000000000
3.5403877308 64.9954544355 4.2985071051 -9.8283314486 2.5515788255 0.0000000000
3.5436838826 64.9951723059 4.3013207668 -9.8324603118 2.5611800417 0.0000000000
3.5469796705 64.9948971401 4.3041746799 -9.8364174374 2.5710110054 0.0000000000
3.5502745355 64.9946123051 4.3070669361 -9.8401975980 2.5810660627 0.0000000000
3.5535667273 64.9943141089 4.3099996264 -9.8437860842 2.5913594368 0.0000000000
3.5568539949 64.9940171084 4.3129675012 -9.8472194511 2.6018556046 0.0000000000
3.5601416336 64.9937188485 4.3159694855 -9.8504586143 2.6125658836 0.0000000000
3.5634212418 64.9933998476 4.3190070889 -9.8535250233 2.6234876020 0.0000000000
3.5666999391 64.9930874802 4.3220718330 -9.8564278251 2.6345833705 0.0000000000
3.5699713424 64.9927585878 4.3251662750 -9.8591697855 2.6458621567 0.0000000000
3.5732370400 64.9924324577 4.3282920016 -9.8617278412 2.6573396614 0.0000000000
3.5764998621 64.9920958251 4.3314358250 -9.8641590426 2.6689402249 0.0000000000
3.5797534670 64.9917477099 4.3346064090 -9.8664352337 2.6807097584 0.0000000000
3.5830046833 64.9914010191 4.3377960184 -9.8685631299 2.6926147209 0.0000000000
3.5862468202 64.9910525723 4.3410101453 -9.8705399279 2.7046781806 0.0000000000
3.5894880674 64.9906842520 4.3442373204 -9.8723643207 2.7168546628 0.0000000000
3.5927213651 64.9903131843 4.3474795800 -9.8741042348 2.7291252560 0.0000000000
3.5959496695 64.9899441278 4.3507391946 -9.8756970540 2.7415241203 0.0000000000
3.5991795066 64.9895651023 4.3540032601 -9.8771945269 2.7539788602 0.0000000000
3.6023983843 64.9891704194 4.3572846412 -9.8785733173 2.7665502310 0.0000000000
3.6056179576 64.9887775993 4.3605723812 -9.8798477887 2.7791887774 0.0000000000
3.6088374705 64.9883732247 4.3638648556 -9.8810187157 2.7918876022 0.0000000000
3.6120466259 64.9879690253 4.3671713274 -9.8821197277 2.8046703834 0.0000000000
3.6152625034 64.9875576933 4.3704751547 -9.8831274273 2.8174798639 0.0000000000
3.6184696588 64.9871292592 4.3737896211 -9.8840413521 2.8303692963 0.0000000000
3.6216806069 64.9867006517 4.3771035433 -9.8848814480 2.8432860825 0.0000000000
3.6248904896 64.9862641477 4.3804189892 -9.8856819014 2.8562247676 0.0000000000
3.6281016785 64.9858223292 4.3837348991 -9.8864178374 2.8691910803 0.0000000000
3.6313121101 64.9853691898 4.3870523875 -9.8870826383 2.8821920853 0.0000000000
3.6345281101 64.9849074721 4.3903638127 -9.8877363611 2.8951732114 0.0000000000
3.6377377614 64.9844290701 4.3936814286 -9.8883082545 2.9082117205 0.0000000000
3.6409612217 64.9840704821 4.3969947425 -9.8889104819 2.9212216886 0.0000000000
3.6442057052 64.9840680672 4.4003146558 -9.8894935368 2.9342681038 0.0000000000
3.6474495648 64.9840380356 4.4036339542 -9.8900298243 2.9473305814 0.0000000000
3.6506946241 64.9840013001 4.4069531351 -9.8905294546 2.9604072074 0.0000000000
3.6539422945 64.9839684443 4.4102702448 -9.8910110985 2.9734827692 0.0000000000
3.6571978379 64.9839279739 4.4135805880 -9.8914460057 2.9865499086 0.0000000000
3.6604554624 64.9838880768 4.4168895706 -9.8918476694 2.9996249068 0.0000000000
3.6637165798 64.9838478178 4.4201958003 -9.8922092626 3.0127049193 0.0000000000
3.6669786089 64.9838080229 4.4235017354 -9.8925374724 3.0257971099 0.0000000000
3.6702484199 64.9837584899 4.4268002745 -9.8928372770 3.0388710132 0.0000000000
3.6735209377 64.9837117300 4.4300966347 -9.8930993211 3.0519513239 0.0000000000
3.6767953368 64.9836694353 4.4333916329 -9.8933277768 3.0650396518 0.0000000000
3.6800775048 64.9836169755 4.4366791200 -9.8935199537 3.0781123789 0.0000000000
3.6833617307 64.9835572353 4.4399647799 -9.8936660209 3.0911961926 0.0000000000
3.6866482454 64.9835012078 4.4432483379 -9.8937970082 3.1042776550 0.0000000000
3.6899437798 64.9834466518 4.4465230674 -9.8938914508 3.1173384313 0.0000000000
3.6932425903 64.9833795959 4.4497944197 -9.8939438364 3.1304024381 0.0000000000
3.6965446584 64.9833144031 4.4530625929 -9.8939594983 3.1434684306 0.0000000000
3.6998478582 64.9832490787 4.4563296234 -9.8939460999 3.1565414753 0.0000000000
3.7031525820 64.9831849770 4.4595950841 -9.8939028834 3.1696201763 0.0000000000
3.7064575825 64.9831099626 4.4628598717 -9.8938127984 3.1827148593 0.0000000000
3.7097516875 64.9830433320 4.4661357825 -9.8937122961 3.1958582583 0.0000000000
3.7130469308 64.9829657973 4.4694099163 -9.8935483172 3.2090198667 0.0000000000
3.7163410724 64.9828803276 4.4726848493 -9.8933733679 3.2221890074 0.0000000000
3.7196343194 64.9828007304 4.4759603875 -9.8931519753 3.2353791851 0.0000000000
3.7229248612 64.9827108257 4.4792382260 -9.8929181127 3.2485834832 0.0000000000
3.7262223384 64.9826215939 4.4825083951 -9.8926267978 3.2617800892 0.0000000000
3.7295192338 64.9825318900 4.4857788922 -9.8923199751 3.2749842072 0.0000000000
3.7328206742 64.9824421730 4.4890441082 -9.8919697122 3.2881845769 0.0000000000
3.7361264694 64.9823396665 4.4923040144 -9.8915897252 3.3013755112 0.0000000000
3.7394322535 64.9822380496 4.4955632741 -9.8911762157 3.3145772749 0.0000000000
3.7427443205 64.9821370651 4.4988155002 -9.8907298227 3.3277640614 0.0000000000
3.7460623594 64.9820232794 4.5020605012 -9.8902525073 3.3409342313 0.0000000000
3.7493848459 64.9819096766 4.5053002455 -9.8897458885 3.3540950968 0.0000000000
3.7527121380 64.9817956135 4.5085347218 -9.8892267890 3.3672398795 0.0000000000
3.7560434144 64.9816824795 4.5117632058 -9.8886378996 3.3803886150 0.0000000000
3.7593845525 64.9815563678 4.5149797556 -9.8880077642 3.3935060258 0.0000000000
3.7627266863 64.9814327212 4.5181956511 -9.8873869847 3.4066170931 0.0000000000
3.7660763254 64.9812981502 4.5214018333 -9.8867210895 3.4197072804 0.0000000000
3.7694347747 64.9811708828 4.5245982227 -9.8860296165 3.4327685769 0.0000000000
3.7727953316 64.9810337900 4.5277918665 -9.8853347725 3.4458201731 0.0000000000
3.7761689192 64.9808924803 4.5309695236 -9.8845835481 3.4588303471 0.0000000000
3.7795443834 64.9807425425 4.5341444185 -9.8838226622 3.4718332788 0.0000000000
3.7829310453 64.9805939247 4.5373058491 -9.8830219551 3.4847982909 0.0000000000
3.7863277851 64.9804444270 4.5404550696 -9.8821889214 3.4977273873 0.0000000000
3.7897321524 64.9802835074 4.5435952591 -9.8813505025 3.5106224373 0.0000000000
3.7931491272 64.9801238830 4.5467200523 -9.8804729875 3.5234715490 0.0000000000
3.7965722656 64.9799652710 4.5498366623 -9.8795626694 3.5363010563 0.0000000000
3.8000087871 64.9797944291 4.5529361772 -9.8786174877 3.5490760467 0.0000000000
3.8034515539 64.9796151748 4.5560267427 -9.8776416185 3.5618274586 0.0000000000
3.8069117023 64.9794418802 4.5590962080 -9.8766275815 3.5745097762 0.0000000000
3.8103841989 64.9792612973 4.5621511893 -9.8756114643 3.5871349415 0.0000000000
3.8138705651 64.9790723736 4.5651856548 -9.8745211890 3.5997076506 0.0000000000
3.8173669964 64.9788827827 4.5682079878 -9.8734218883 3.6122354357 0.0000000000
3.8208806706 64.9786921865 4.5712065988 -9.8722629251 3.6246921913 0.0000000000
3.8244100720 64.9784939723 4.5741823735 -9.8710443174 3.6370814083 0.0000000000
3.8279582047 64.9782920107 4.5771334915 -9.8697950490 3.6493842380 0.0000000000
3.8315261712 64.9780869318 4.5800548025 -9.8684672665 3.6615992244 0.0000000000
3.8351136287 64.9778767649 4.5829468946 -9.8670738572 3.6737235516 0.0000000000
3.8387255608 64.9776567027 4.5858028990 -9.8656213985 3.6857270820 0.0000000000
3.8423585244 64.9774404325 4.5886226273 -9.8640547057 3.6976312266 0.0000000000
3.8460185931 64.9772181979 4.5913993955 -9.8624097758 3.7093947859 0.0000000000
3.8497081700 64.9769897542 4.5941238071 -9.8606402996 3.7209986960 0.0000000000
3.8534300764 64.9767502943 4.5967870071 -9.8587254024 3.7324158547 0.0000000000
