# logAge Mass logTe Mbol logg C/O
4.1860800861 1.8000000000 3.6817800000 0.6161500000 2.7048525051 0.0000000000
4.1947116629 1.8000000000 3.6817766601 0.6160846636 2.7048130109 0.0000000000
4.2033432408 1.8000000000 3.6817734593 0.6160206980 2.7047746215 0.0000000000
4.2119748196 1.8000000000 3.6817703955 0.6159580989 2.7047373265 0.0000000000
4.2206063993 1.8000000000 3.6817674664 0.6158968619 2.7047011154 0.0000000000
4.2292379800 1.8000000000 3.6817646699 0.6158369827 2.7046659778 0.0000000000
4.2378695615 1.8000000000 3.6817620039 0.6157784569 2.7046319033 0.0000000000
4.2465011440 1.8000000000 3.6817594660 0.6157212801 2.7045988813 0.0000000000
4.2551327273 1.8000000000 3.6817570543 0.6156654479 2.7045669015 0.0000000000
4.2637643115 1.8000000000 3.6817547665 0.6156109561 2.7045359534 0.0000000000
4.2723958965 1.8000000000 3.6817526003 0.6155578002 2.7045060265 0.0000000000
4.2810274823 1.8000000000 3.6817505537 0.6155059760 2.7044771104 0.0000000000
4.2896590689 1.8000000000 3.6817486245 0.6154554789 2.7044491947 0.0000000000
4.2982906562 1.8000000000 3.6817468105 0.6154063047 2.7044222690 0.0000000000
4.3069222443 1.8000000000 3.6817451095 0.6153584490 2.7043963226 0.0000000000
4.3155538331 1.8000000000 3.6817435193 0.6153119074 2.7043713453 0.0000000000
4.3241854226 1.8000000000 3.6817420378 0.6152666756 2.7043473266 0.0000000000
4.3328170128 1.8000000000 3.6817406628 0.6152227493 2.7043242560 0.0000000000
4.3414486037 1.8000000000 3.6817393921 0.6151801240 2.7043021231 0.0000000000
4.3500801952 1.8000000000 3.6817382235 0.6151387954 2.7042809174 0.0000000000
4.3587117873 1.8000000000 3.6817371549 0.6150987591 2.7042606284 0.0000000000
4.3673433800 1.8000000000 3.6817361841 0.6150600108 2.7042412459 0.0000000000
4.3759749733 1.8000000000 3.6817353089 0.6150225461 2.7042227592 0.0000000000
4.3846065672 1.8000000000 3.6817345271 0.6149863607 2.7042051579 0.0000000000
4.3932381616 1.8000000000 3.6817338366 0.6149514501 2.7041884317 0.0000000000
