# logAge Mass logTe Mbol logg C/O
4.1860800861 0.5800000000 3.6932800000 0.9071250000 2.3753979936 0.0000000000
4.1945341190 0.5800000000 3.6932674482 0.9068294298 2.3752295583 0.0000000000
4.2029882551 0.5800000000 3.6932552651 0.9065373260 2.3750639844 0.0000000000
4.2114424916 0.5800000000 3.6932434553 0.9062488474 2.3749013536 0.0000000000
4.2198968258 0.5800000000 3.6932320232 0.9059641528 2.3747417475 0.0000000000
4.2283512548 0.5800000000 3.6932209735 0.9056834008 2.3745852477 0.0000000000
4.2368057759 0.5800000000 3.6932103105 0.9054067502 2.3744319357 0.0000000000
4.2452603864 0.5800000000 3.6932000389 0.9051343598 2.3742818931 0.0000000000
4.2537150834 0.5800000000 3.6931901632 0.9048663883 2.3741352016 0.0000000000
4.2621698642 0.5800000000 3.6931806879 0.9046029944 2.3739919428 0.0000000000
4.2706247260 0.5800000000 3.6931716175 0.9043443370 2.3738521982 0.0000000000
4.2790796661 0.5800000000 3.6931629565 0.9040905747 2.3737160494 0.0000000000
4.2875346817 0.5800000000 3.6931547095 0.9038418663 2.3735835781 0.0000000000
4.2959897700 0.5800000000 3.6931468810 0.9035983705 2.3734548659 0.0000000000
4.3044449283 0.5800000000 3.6931394756 0.9033602461 2.3733299942 0.0000000000
4.3129001537 0.5800000000 3.6931324976 0.9031276518 2.3732090448 0.0000000000
4.3213554435 0.5800000000 3.6931259518 0.9029007464 2.3730920993 0.0000000000
4.3298107950 0.5800000000 3.6931198425 0.9026796885 2.3729792392 0.0000000000
4.3382662053 0.5800000000 3.6931141744 0.9024646371 2.3728705461 0.0000000000
4.3467216717 0.5800000000 3.6931089519 0.9022557507 2.3727661016 0.0000000000
4.3551771915 0.5800000000 3.6931041796 0.9020531882 2.3726659873 0.0000000000
4.3636327618 0.5800000000 3.6930998620 0.9018571083 2.3725702849 0.0000000000
4.3720883799 0.5800000000 3.6930960036 0.9016676697 2.3724790759 0.0000000000
4.3805440430 0.5800000000 3.6930926090 0.9014850312 2.3723924419 0.0000000000
4.3889997484 0.5800000000 3.6930896826 0.9013093515 2.3723104645 0.0000000000
4.3974554933 0.5800000000 3.6930872290 0.9011407894 2.3722332253 0.0000000000
4.4059112749 0.5800000000 3.6930852527 0.9009795035 2.3721608060 0.0000000000
4.4143670904 0.5800000000 3.6930837583 0.9008256528 2.3720932880 0.0000000000
4.4228229370 0.5800000000 3.6930827503 0.9006793958 2.3720307531 0.0000000000
4.4312788121 0.5800000000 3.6930822331 0.9005408914 2.3719732827 0.0000000000
4.4397347128 0.5800000000 3.6930822114 0.9004102983 2.3719209586 0.0000000000
4.4481906364 0.5800000000 3.6930826896 0.9002877752 2.3718738622 0.0000000000
4.4566465801 0.5800000000 3.6930836723 0.9001734810 2.3718320753 0.0000000000
4.4651025411 0.5800000000 3.6930851640 0.9000675742 2.3717956793 0.0000000000
4.4735585167 0.5800000000 3.6930871692 0.8999702137 2.3717647559 0.0000000000
4.4820145040 0.5800000000 3.6930896925 0.8998815582 2.3717393868 0.0000000000
4.4904705004 0.5800000000 3.6930927383 0.8998017665 2.3717196534 0.0000000000
4.4989265030 0.5800000000 3.6930963112 0.8997309973 2.3717056373 0.0000000000
4.5073825090 0.5800000000 3.6931004158 0.8996694093 2.3716974203 0.0000000000
4.5158385158 0.5800000000 3.6931050564 0.8996171613 2.3716950839 0.0000000000
