age,mass,teff,Lbol,logg,radius
2.0000,0.008,345,-6.805,4.250,0.1110
2.0000,0.009,367,-6.703,4.308,0.1101
2.0000,0.010,392,-6.596,4.361,0.1093
2.0000,0.011,428,-6.446,4.405,0.1088
2.0000,0.012,480,-6.248,4.444,0.1088
2.0000,0.013,466,-6.312,4.493,0.1069
2.0000,0.014,479,-6.275,4.534,0.1059
2.0000,0.015,497,-6.217,4.571,0.1050
2.0000,0.016,517,-6.155,4.606,0.1042
2.0000,0.017,538,-6.093,4.638,0.1035
2.0000,0.018,559,-6.032,4.669,0.1028
2.0000,0.019,578,-5.978,4.698,0.1021
2.0000,0.020,599,-5.924,4.726,0.1014
2.0000,0.022,642,-5.814,4.778,0.1003
2.0000,0.024,679,-5.725,4.826,0.0991
2.0000,0.026,723,-5.625,4.870,0.0980
2.0000,0.028,765,-5.536,4.911,0.0971
2.0000,0.030,807,-5.451,4.949,0.0962
2.0000,0.033,870,-5.333,5.001,0.0949
2.0000,0.035,907,-5.267,5.034,0.0941
2.0000,0.038,972,-5.156,5.079,0.0932
2.0000,0.040,1013,-5.089,5.107,0.0926
2.0000,0.043,1072,-5.000,5.147,0.0917
2.0000,0.045,1114,-4.938,5.171,0.0912
2.0000,0.048,1177,-4.848,5.205,0.0905
2.0000,0.050,1220,-4.788,5.226,0.0902
2.0000,0.053,1287,-4.700,5.255,0.0898
2.0000,0.055,1331,-4.643,5.274,0.0896
2.0000,0.058,1402,-4.554,5.298,0.0894
2.0000,0.060,1456,-4.488,5.312,0.0895
2.0000,0.063,1539,-4.389,5.330,0.0899
2.0000,0.064,1568,-4.354,5.335,0.0900
2.0000,0.065,1600,-4.317,5.339,0.0903
2.0000,0.066,1633,-4.278,5.342,0.0907
2.0000,0.067,1667,-4.239,5.345,0.0910
2.0000,0.068,1703,-4.197,5.347,0.0915
2.0000,0.069,1741,-4.154,5.349,0.0920
2.0000,0.070,1784,-4.105,5.348,0.0927
2.0000,0.071,1822,-4.063,5.349,0.0933
2.0000,0.072,1863,-4.016,5.347,0.0941
2.0000,0.073,1909,-3.965,5.344,0.0952
2.0000,0.074,1952,-3.917,5.341,0.0961
2.0000,0.075,1991,-3.874,5.338,0.0971
2.0000,0.077,2075,-3.782,5.329,0.0994
2.0000,0.080,2190,-3.655,5.313,0.1032
2.0000,0.085,2349,-3.480,5.285,0.1099
2.0000,0.090,2464,-3.347,5.260,0.1164
3.0000,0.007,289,-7.113,4.195,0.1106
3.0000,0.008,310,-7.000,4.260,0.1097
3.0000,0.009,330,-6.898,4.319,0.1088
3.0000,0.010,351,-6.800,4.372,0.1079
3.0000,0.011,379,-6.669,4.418,0.1073
3.0000,0.012,416,-6.509,4.458,0.1070
3.0000,0.013,412,-6.537,4.505,0.1054
3.0000,0.014,426,-6.491,4.546,0.1045
3.0000,0.015,442,-6.431,4.583,0.1036
3.0000,0.016,460,-6.369,4.617,0.1028
3.0000,0.017,478,-6.309,4.650,0.1021
3.0000,0.018,496,-6.250,4.681,0.1013
3.0000,0.019,514,-6.195,4.711,0.1006
3.0000,0.020,532,-6.142,4.739,0.1000
3.0000,0.022,568,-6.039,4.791,0.0987
3.0000,0.024,602,-5.948,4.840,0.0975
3.0000,0.026,638,-5.859,4.884,0.0964
3.0000,0.028,673,-5.775,4.926,0.0954
3.0000,0.030,708,-5.694,4.965,0.0944
3.0000,0.033,762,-5.580,5.019,0.0930
3.0000,0.035,796,-5.511,5.052,0.0922
3.0000,0.038,851,-5.406,5.098,0.0911
3.0000,0.040,887,-5.341,5.127,0.0904
3.0000,0.043,940,-5.249,5.168,0.0894
3.0000,0.045,976,-5.189,5.193,0.0889
3.0000,0.048,1032,-5.100,5.229,0.0881
3.0000,0.050,1070,-5.041,5.251,0.0876
3.0000,0.053,1129,-4.954,5.282,0.0871
3.0000,0.055,1171,-4.893,5.301,0.0868
3.0000,0.058,1241,-4.796,5.327,0.0865
3.0000,0.060,1293,-4.726,5.342,0.0864
3.0000,0.063,1383,-4.606,5.361,0.0867
3.0000,0.064,1415,-4.564,5.366,0.0868
3.0000,0.065,1453,-4.516,5.370,0.0871
3.0000,0.066,1490,-4.469,5.374,0.0874
3.0000,0.067,1533,-4.415,5.376,0.0879
3.0000,0.068,1578,-4.360,5.377,0.0884
3.0000,0.069,1625,-4.302,5.377,0.0890
3.0000,0.070,1676,-4.241,5.376,0.0898
3.0000,0.071,1728,-4.180,5.374,0.0907
3.0000,0.072,1783,-4.115,5.370,0.0917
3.0000,0.073,1840,-4.049,5.365,0.0929
3.0000,0.074,1895,-3.986,5.359,0.0942
3.0000,0.075,1948,-3.927,5.353,0.0955
3.0000,0.077,2050,-3.812,5.338,0.0984
3.0000,0.080,2181,-3.666,5.317,0.1028
3.0000,0.085,2347,-3.481,5.286,0.1098
3.0000,0.090,2463,-3.348,5.261,0.1163
4.0000,0.008,287,-7.139,4.268,0.1088
4.0000,0.009,306,-7.038,4.326,0.1079
4.0000,0.010,326,-6.935,4.379,0.1070
4.0000,0.011,348,-6.823,4.426,0.1063
4.0000,0.012,379,-6.680,4.467,0.1058
4.0000,0.013,380,-6.686,4.513,0.1045
4.0000,0.014,394,-6.630,4.553,0.1036
4.0000,0.015,409,-6.576,4.590,0.1027
4.0000,0.016,424,-6.517,4.625,0.1019
4.0000,0.017,441,-6.458,4.658,0.1012
4.0000,0.018,457,-6.401,4.689,0.1004
4.0000,0.019,473,-6.349,4.719,0.0997
4.0000,0.020,489,-6.296,4.747,0.0990
4.0000,0.022,524,-6.188,4.800,0.0978
4.0000,0.024,553,-6.105,4.849,0.0965
4.0000,0.026,587,-6.011,4.893,0.0954
4.0000,0.028,619,-5.929,4.935,0.0944
4.0000,0.030,651,-5.851,4.974,0.0934
4.0000,0.033,699,-5.741,5.029,0.0920
4.0000,0.035,727,-5.680,5.063,0.0910
4.0000,0.038,779,-5.571,5.110,0.0899
4.0000,0.040,811,-5.507,5.139,0.0892
4.0000,0.043,855,-5.426,5.181,0.0881
4.0000,0.045,889,-5.366,5.207,0.0875
4.0000,0.048,939,-5.278,5.243,0.0867
4.0000,0.050,974,-5.221,5.266,0.0861
4.0000,0.053,1030,-5.130,5.298,0.0855
4.0000,0.055,1068,-5.070,5.318,0.0851
4.0000,0.058,1134,-4.970,5.345,0.0848
4.0000,0.060,1184,-4.895,5.360,0.0847
4.0000,0.063,1275,-4.766,5.380,0.0848
4.0000,0.064,1310,-4.717,5.385,0.0849
4.0000,0.065,1350,-4.663,5.390,0.0852
4.0000,0.066,1395,-4.602,5.392,0.0856
4.0000,0.067,1440,-4.543,5.395,0.0860
4.0000,0.068,1492,-4.475,5.395,0.0866
4.0000,0.069,1548,-4.403,5.394,0.0873
4.0000,0.070,1610,-4.326,5.391,0.0882
4.0000,0.071,1672,-4.250,5.387,0.0893
4.0000,0.072,1737,-4.172,5.382,0.0905
4.0000,0.073,1807,-4.090,5.374,0.0919
4.0000,0.074,1871,-4.015,5.366,0.0934
4.0000,0.075,1931,-3.947,5.358,0.0949
4.0000,0.077,2043,-3.821,5.341,0.0981
4.0000,0.080,2180,-3.668,5.318,0.1027
4.0000,0.085,2346,-3.483,5.286,0.1097
4.0000,0.090,2463,-3.348,5.261,0.1163
6.0000,0.010,292,-7.136,4.388,0.1058
6.0000,0.011,312,-7.023,4.436,0.1051
6.0000,0.012,334,-6.912,4.479,0.1044
6.0000,0.013,341,-6.886,4.523,0.1033
6.0000,0.014,353,-6.835,4.563,0.1024
6.0000,0.015,367,-6.772,4.600,0.1015
6.0000,0.016,382,-6.712,4.635,0.1008
6.0000,0.017,395,-6.656,4.668,0.1000
6.0000,0.018,409,-6.604,4.699,0.0992
6.0000,0.019,423,-6.550,4.729,0.0985
6.0000,0.020,437,-6.500,4.757,0.0978
6.0000,0.022,465,-6.407,4.811,0.0965
6.0000,0.024,493,-6.315,4.860,0.0953
6.0000,0.026,520,-6.234,4.905,0.0941
6.0000,0.028,547,-6.154,4.947,0.0930
6.0000,0.030,575,-6.079,4.987,0.0920
6.0000,0.033,616,-5.973,5.042,0.0906
6.0000,0.035,644,-5.903,5.076,0.0897
6.0000,0.038,685,-5.809,5.124,0.0884
6.0000,0.040,713,-5.747,5.154,0.0877
6.0000,0.043,755,-5.657,5.196,0.0866
6.0000,0.045,783,-5.600,5.222,0.0859
6.0000,0.048,827,-5.516,5.260,0.0850
6.0000,0.050,857,-5.460,5.283,0.0845
6.0000,0.053,902,-5.379,5.317,0.0837
6.0000,0.055,937,-5.317,5.337,0.0832
6.0000,0.058,996,-5.216,5.365,0.0828
6.0000,0.060,1043,-5.137,5.382,0.0826
6.0000,0.063,1134,-4.992,5.403,0.0826
6.0000,0.064,1171,-4.936,5.408,0.0828
6.0000,0.065,1213,-4.871,5.412,0.0830
6.0000,0.066,1262,-4.799,5.415,0.0833
6.0000,0.067,1319,-4.716,5.416,0.0839
6.0000,0.068,1382,-4.628,5.416,0.0845
6.0000,0.069,1452,-4.534,5.413,0.0854
6.0000,0.070,1528,-4.434,5.409,0.0865
6.0000,0.071,1612,-4.328,5.401,0.0878
6.0000,0.072,1694,-4.226,5.392,0.0894
6.0000,0.073,1775,-4.129,5.382,0.0910
6.0000,0.074,1852,-4.039,5.371,0.0928
6.0000,0.075,1922,-3.958,5.361,0.0946
6.0000,0.077,2041,-3.823,5.342,0.0980
6.0000,0.080,2179,-3.669,5.318,0.1027
6.0000,0.085,2346,-3.483,5.287,0.1097
6.0000,0.090,2463,-3.348,5.261,0.1163
8.0000,0.011,288,-7.170,4.443,0.1042
8.0000,0.012,307,-7.064,4.487,0.1035
8.0000,0.013,316,-7.027,4.530,0.1025
8.0000,0.014,327,-6.972,4.570,0.1016
8.0000,0.015,339,-6.916,4.607,0.1007
8.0000,0.016,352,-6.857,4.642,0.1000
8.0000,0.017,365,-6.802,4.675,0.0992
8.0000,0.018,378,-6.748,4.706,0.0984
8.0000,0.019,391,-6.697,4.736,0.0977
8.0000,0.020,403,-6.649,4.765,0.0970
8.0000,0.022,430,-6.551,4.818,0.0957
8.0000,0.024,453,-6.470,4.867,0.0945
8.0000,0.026,479,-6.382,4.913,0.0933
8.0000,0.028,504,-6.304,4.955,0.0922
8.0000,0.030,529,-6.231,4.995,0.0912
8.0000,0.033,566,-6.127,5.050,0.0897
8.0000,0.035,589,-6.067,5.085,0.0888
8.0000,0.038,629,-5.966,5.133,0.0875
8.0000,0.040,654,-5.906,5.163,0.0867
8.0000,0.043,690,-5.825,5.206,0.0856
8.0000,0.045,715,-5.769,5.233,0.0849
8.0000,0.048,753,-5.688,5.271,0.0840
8.0000,0.050,780,-5.634,5.294,0.0834
8.0000,0.053,823,-5.549,5.328,0.0826
8.0000,0.055,854,-5.489,5.349,0.0821
8.0000,0.058,909,-5.387,5.378,0.0816
8.0000,0.060,955,-5.304,5.395,0.0814
8.0000,0.063,1042,-5.154,5.416,0.0813
8.0000,0.064,1081,-5.088,5.422,0.0815
8.0000,0.065,1123,-5.018,5.426,0.0817
8.0000,0.066,1177,-4.934,5.429,0.0821
8.0000,0.067,1236,-4.843,5.430,0.0825
8.0000,0.068,1306,-4.740,5.429,0.0832
8.0000,0.069,1388,-4.625,5.426,0.0842
8.0000,0.070,1479,-4.501,5.419,0.0855
8.0000,0.071,1576,-4.375,5.409,0.0870
8.0000,0.072,1673,-4.253,5.397,0.0889
8.0000,0.073,1766,-4.141,5.385,0.0908
8.0000,0.074,1848,-4.044,5.373,0.0927
8.0000,0.075,1920,-3.961,5.362,0.0945
8.0000,0.077,2041,-3.823,5.342,0.0980
8.0000,0.080,2179,-3.669,5.318,0.1027
8.0000,0.085,2346,-3.483,5.287,0.1097
8.0000,0.090,2463,-3.348,5.261,0.1163
10.0000,0.013,296,-7.147,4.536,0.1018
10.0000,0.014,307,-7.087,4.575,0.1010
10.0000,0.015,319,-7.026,4.612,0.1002
10.0000,0.016,332,-6.967,4.647,0.0994
10.0000,0.017,344,-6.912,4.680,0.0986
10.0000,0.018,356,-6.859,4.712,0.0979
10.0000,0.019,368,-6.808,4.741,0.0971
10.0000,0.020,379,-6.760,4.770,0.0965
10.0000,0.022,402,-6.670,4.823,0.0951
10.0000,0.024,425,-6.586,4.873,0.0939
10.0000,0.026,448,-6.506,4.918,0.0927
10.0000,0.028,471,-6.430,4.961,0.0916
10.0000,0.030,494,-6.357,5.001,0.0905
10.0000,0.033,528,-6.255,5.057,0.0891
10.0000,0.035,551,-6.190,5.091,0.0881
10.0000,0.038,585,-6.098,5.140,0.0868
10.0000,0.040,609,-6.038,5.170,0.0860
10.0000,0.043,643,-5.953,5.213,0.0849
10.0000,0.045,667,-5.897,5.240,0.0842
10.0000,0.048,703,-5.816,5.278,0.0832
10.0000,0.050,728,-5.763,5.302,0.0826
10.0000,0.053,767,-5.680,5.336,0.0818
10.0000,0.055,796,-5.621,5.357,0.0813
10.0000,0.058,848,-5.517,5.386,0.0808
10.0000,0.060,889,-5.437,5.404,0.0805
10.0000,0.063,975,-5.279,5.426,0.0804
10.0000,0.064,1012,-5.212,5.432,0.0806
10.0000,0.065,1057,-5.134,5.436,0.0808
10.0000,0.066,1110,-5.045,5.439,0.0811
10.0000,0.067,1174,-4.942,5.440,0.0816
10.0000,0.068,1251,-4.824,5.438,0.0824
10.0000,0.069,1343,-4.690,5.434,0.0834
10.0000,0.070,1446,-4.547,5.425,0.0849
10.0000,0.071,1556,-4.402,5.414,0.0866
10.0000,0.072,1664,-4.265,5.400,0.0886
10.0000,0.073,1761,-4.148,5.386,0.0906
10.0000,0.074,1845,-4.047,5.373,0.0926
10.0000,0.075,1919,-3.962,5.362,0.0945
10.0000,0.077,2041,-3.824,5.342,0.0980
10.0000,0.080,2179,-3.669,5.318,0.1027
10.0000,0.085,2346,-3.483,5.287,0.1097
10.0000,0.090,2463,-3.348,5.261,0.1163
