mass,logg,Lbol,age,teff,radius
0.23,5.02743835,-2.19194964,5000.0,3315.8888928553615,0.243265465551689
0.24,5.01714452,-2.15514935,5000.0,3331.239519288758,0.25145762537328226
0.25,5.00714141,-2.1198435,5000.0,3345.805802450156,0.2596138633367287
0.26,4.99741073,-2.0859032,5000.0,3359.661325154404,0.26773776888480466
0.27,4.98796581,-2.0532593,5000.0,3372.8420990851478,0.2758227346648646
0.28,4.97892619,-2.02194195,5000.0,3385.4473180440705,0.28382453826346077
0.29,4.97032417,-1.99189603,5000.0,3397.578423644791,0.29172392624533505
0.3,4.9617372,-1.96262597,5000.0,3409.2766969009836,0.2996583611461149
0.31,4.95306035,-1.93395585,5000.0,3420.582897709351,0.30766887958886613
0.32,4.94591402,-1.90742897,5000.0,3431.59684606384,0.31517317736215067
0.33,4.94107296,-1.8837903,5000.0,3442.3361685497034,0.32184801132509366
0.34,4.93420394,-1.85887249,5000.0,3452.4252957191993,0.3292814913109447
0.35,4.92183034,-1.82921855,5000.0,3461.7732683401255,0.3388821860742596
0.36,4.90900973,-1.79912548,5000.0,3471.8423784956226,0.34880083024024344
0.37,4.90097934,-1.77314362,5000.0,3483.9676198327256,0.3568989004796065
0.38,4.89516063,-1.74908265,5000.0,3497.3572731098216,0.3641226292364997
0.39,4.88799503,-1.72389288,5000.0,3510.966858536047,0.3719379816420543
0.4,4.87981938,-1.69782768,5000.0,3524.925966497747,0.38023707459794853
0.41,4.87166496,-1.67173313,5000.0,3539.577942038866,0.3885911450768008
0.42,4.86344543,-1.64552329,5000.0,3554.9213767784368,0.39704096707119807
0.43,4.85487528,-1.61894868,5000.0,3570.883075933051,0.4057231792858009
0.44,4.84599022,-1.59203793,5000.0,3587.4524218279494,0.41463213696483475
0.45,4.83688947,-1.56486934,5000.0,3604.6459122815286,0.4237308653726026
0.46,4.8276052,-1.53744204,5000.0,3622.5265736937135,0.43301524833003713
0.47,4.81815826,-1.50973647,5000.0,3641.1764065181083,0.44248547587128695
0.48,4.80859131,-1.48173744,5000.0,3660.704052376037,0.4521234573969971
0.49,4.79895398,-1.45343237,5000.0,3681.2310796311713,0.4619051771966129
0.5,4.7893022,-1.42481456,5000.0,3702.899371516118,0.47180647849637525
0.51,4.77968865,-1.39588341,5000.0,3725.8323568626947,0.48180347720130995
0.52,4.77014672,-1.36665665,5000.0,3750.0508783138384,0.4918779450635466
0.53,4.76071687,-1.33714654,5000.0,3775.6086291631077,0.5020056094353317
0.54,4.75148706,-1.30732484,5000.0,3802.7962765034817,0.5121335293527708
0.55,4.74252915,-1.2771825,5000.0,3831.8385296540487,0.5222141435541202
0.56,4.73380301,-1.24682761,5000.0,3862.4250938408163,0.5322626354446677
0.57,4.72525171,-1.21637654,5000.0,3894.1737953690595,0.5423065875947048
0.58,4.71686289,-1.18586167,5000.0,3926.9874198029024,0.5523509941360538
0.59,4.70866717,-1.15527538,5000.0,3960.9603951278896,0.5623737359382924
0.6,4.70082239,-1.12453412,5000.0,3996.671835078264,0.5722642949535814
0.61,4.69346013,-1.09357981,5000.0,4034.604141607045,0.581922701673355
0.62,4.68647961,-1.06253219,5000.0,4074.2891744666413,0.5914052833501698
0.63,4.67974853,-1.03152736,5000.0,4115.126215049218,0.6007948067700366
0.64,4.6732409,-1.00058896,5000.0,4157.014123223618,0.610100779679169
0.65,4.66694839,-0.96972337,5000.0,4199.930076435094,0.6193205916379688
0.66,4.66082711,-0.93898029,5000.0,4243.646992758994,0.6284801132076757
0.67,4.65486442,-0.90838945,5000.0,4288.06174245843,0.6375846165680069
0.68,4.64920835,-0.87785741,5000.0,4333.8137186345,0.6465196363791239
0.69,4.6439836,-0.84730136,5000.0,4381.479660778709,0.6551825168185197
0.7,4.63906096,-0.8168044,5000.0,4430.534676477376,0.6636613253372154
0.71,4.63426621,-0.78647431,5000.0,4480.24475418463,0.6720843304420924
0.72,4.62949893,-0.7563519,5000.0,4530.244794393418,0.6805273751753527
0.73,4.62468849,-0.72645479,5000.0,4580.302907584066,0.689046117523356
0.74,4.61980953,-0.69677504,5000.0,4630.36972631325,0.6976622592298405
0.75,4.6148489,-0.66730001,5000.0,4680.438251306562,0.7063886133426677
0.76,4.60979705,-0.63802387,5000.0,4730.481408716062,0.7152357106441442
0.77,4.60464532,-0.60894254,5000.0,4780.466729598961,0.7242138898737243
0.78,4.59938506,-0.5800519,5000.0,4830.360897345184,0.7333339309115153
0.79,4.59400762,-0.55134785,5000.0,4880.129425020281,0.7426071048550494
0.8,4.58850434,-0.52282629,5000.0,4929.7368817886645,0.7520451243657309
0.81,4.58286657,-0.49448311,5000.0,4979.147020673341,0.7616603009412053
0.82,4.57708566,-0.4663142,5000.0,5028.3226838483115,0.7714653949301205
0.83,4.57115295,-0.43831547,5000.0,5077.225703451622,0.7814737959143627
0.84,4.56505979,-0.41048281,5000.0,5125.817152183649,0.7916994076492229
0.85,4.55879752,-0.38281212,5000.0,5174.057252426101,0.8021568195236856
0.86,4.5523575,-0.35529929,5000.0,5221.90516093476,0.8128612298879216
0.87,4.54573107,-0.32794021,5000.0,5269.319713669359,0.8238285149573714
0.88,4.53890957,-0.30073078,5000.0,5316.258498744739,0.8350752457028213
0.89,4.53188436,-0.27366691,5000.0,5362.678485329475,0.8466188035487546
0.12,4.55179953,-2.10783188,30.0,3114.328427443418,0.3038262126767344
0.13,4.55063823,-2.05772205,30.0,3140.0059426326034,0.31661959570078513
0.14,4.54928133,-2.01105676,30.0,3163.6395048172258,0.3291200497508419
0.15,4.54792056,-1.96767111,30.0,3185.4290767218563,0.3412603092513431
0.16,4.54662033,-1.92729957,30.0,3205.568708252412,0.35302025149004124
0.17,4.54541325,-1.88965145,30.0,3224.2569897424873,0.3643992546611746
0.18,4.54433191,-1.85443605,30.0,3241.7002164035844,0.3754058275189697
0.19,4.54340891,-1.82136268,30.0,3258.1111040880287,0.3860573542333487
0.2,4.54267683,-1.79014065,30.0,3273.7084545947673,0.39637986918386237
0.21,4.54207873,-1.76043632,30.0,3288.681838783196,0.4064376110375925
0.22,4.54119951,-1.73174423,30.0,3303.0869032311507,0.41642831341726083
0.23,4.53975524,-1.70372164,30.0,3316.951184012226,0.4264980894175804
0.24,4.53834481,-1.67684849,30.0,3330.3227950709875,0.4363777412559013
0.25,4.53757105,-1.65160319,30.0,3343.258904590307,0.44577309219137334
0.26,4.53716958,-1.62763566,30.0,3355.8303695328004,0.45481180644660973
0.27,4.53676004,-1.60449141,30.0,3368.102734800767,0.46369461248440963
0.28,4.53636536,-1.58212697,30.0,3380.103509834277,0.4724180797560751
0.29,4.53608795,-1.56057917,30.0,3391.8622779992834,0.4809339325128681
0.3,4.5359451,-1.5397951,30.0,3403.454899701857,0.48923492225243226
0.31,4.53592775,-1.51970439,30.0,3414.9398616582603,0.4973289148777977
0.32,4.53600674,-1.50025674,30.0,3426.2574273449713,0.5052387360516236
0.33,4.53615456,-1.48140875,30.0,3437.3476620278275,0.5129873431858315
0.34,4.53637043,-1.4631246,30.0,3448.271557817228,0.5205767766762102
0.35,4.53665231,-1.44536431,30.0,3459.104242688705,0.528008823446589
0.36,4.53696663,-1.4280636,30.0,3469.852470006097,0.5353054808111403
0.37,4.53727972,-1.41115849,30.0,3480.5129180537797,0.542491177907125
0.38,4.53758906,-1.39461058,30.0,3491.112547890052,0.549575052418942
0.39,4.53789783,-1.37838867,30.0,3501.682131135267,0.5565625882420588
0.4,4.53820084,-1.36246461,30.0,3512.236484818343,0.5634594928010187
0.41,4.53849118,-1.34681148,30.0,3522.7889872039555,0.5702715686205894
0.42,4.53876328,-1.33140402,30.0,3533.362617902185,0.5770033837258199
0.43,4.53901341,-1.3162193,30.0,3543.9807153634933,0.5836596763764174
0.44,4.53924373,-1.30124208,30.0,3554.6587134998326,0.590246118759466
0.45,4.53945537,-1.28645409,30.0,3565.4125595516757,0.5967693915991595
0.46,4.53963948,-1.27181722,30.0,3576.267533086076,0.6032386092182097
0.47,4.53978274,-1.25729383,30.0,3587.2437698264816,0.6096642931710984
0.48,4.53986397,-1.24286801,30.0,3598.3300029858688,0.6160593027713395
0.49,4.5398628,-1.22852016,30.0,3609.525298081941,0.6224382170164857
0.5,4.53977022,-1.21419439,30.0,3620.902660646292,0.6288190208514451
0.51,4.53958075,-1.19983507,30.0,3632.539119545492,0.6352172890412418
0.52,4.53929172,-1.18542402,30.0,3644.449443581869,0.6416333809260005
0.53,4.53890153,-1.17094745,30.0,3656.649045317157,0.6480653772710422
0.54,4.53841003,-1.15637174,30.0,3669.219644542032,0.6545181587709094
0.55,4.53781668,-1.14166534,30.0,3682.2346464545817,0.6609990419180442
0.56,4.53711779,-1.12682469,30.0,3695.664089888251,0.667517521694958
0.57,4.53631159,-1.11184417,30.0,3709.48620203943,0.6740802455732056
0.58,4.53540714,-1.09668184,30.0,3723.817255121154,0.6806790122960106
0.59,4.5344151,-1.08129242,30.0,3738.78954865154,0.6873045357951463
0.6,4.53334193,-1.06565347,30.0,3754.4541065851768,0.6939593474950965
0.61,4.5321937,-1.04974133,30.0,3770.866783502745,0.7006460694428986
0.62,4.53097906,-1.03350436,30.0,3788.1849121014584,0.7073547105320911
0.63,4.52970657,-1.01688904,30.0,3806.5668397430027,0.7140758902648635
0.64,4.52838172,-0.9998622,30.0,3826.062499175094,0.7208166005920369
0.65,4.52700514,-0.98240855,30.0,3846.676284795693,0.7275867473600541
0.66,4.52556122,-0.96456401,30.0,3868.3358266970467,0.7343904488629829
0.67,4.52402565,-0.9463712,30.0,3890.9397863751215,0.7412393729586957
0.68,4.52235561,-0.92784848,30.0,3914.349952039641,0.7481819042263325
0.69,4.520515,-0.90896219,30.0,3938.5510590540443,0.755263679408437
0.7,4.51851313,-0.88949504,30.0,3964.0706852868357,0.7624766878581137
0.71,4.51637451,-0.86921808,30.0,3991.5143963806045,0.7697970988017876
0.72,4.5141392,-0.84803938,30.0,4021.210426906529,0.777194538383498
0.73,4.51184743,-0.82591581,30.0,4053.3831706077403,0.7846393059269416
0.74,4.50952464,-0.8028625,30.0,4088.098487876871,0.7921139832647774
0.75,4.50718884,-0.7789113,30.0,4125.373552272704,0.7996063235437904
0.76,4.50484322,-0.75410275,30.0,4165.182451700411,0.8071134600482591
0.77,4.50248724,-0.72847959,30.0,4207.488813640003,0.8146349527483229
0.78,4.50012037,-0.70208453,30.0,4252.256757687891,0.8221703864850936
0.79,4.49774207,-0.6749603,30.0,4299.450269944001,0.8297193147488698
0.8,4.49535181,-0.64714962,30.0,4349.032869235029,0.8372812967207274
0.81,4.49294905,-0.61869521,30.0,4400.967181571555,0.8448559363955421
0.82,4.49053326,-0.5896398,30.0,4455.214619567413,0.8524428060295659
0.83,4.4881039,-0.56002611,30.0,4511.734759755568,0.8600415040167804
0.84,4.48566045,-0.52989686,30.0,4570.4850214927155,0.8676516160164724
0.85,4.48320235,-0.49929478,30.0,4631.420461285945,0.8752727545918072
0.86,4.48072909,-0.46826259,30.0,4694.492720945067,0.882904560291371
0.87,4.47824012,-0.43684301,30.0,4759.650458889312,0.8905466207091843
0.88,4.47573492,-0.40507877,30.0,4826.838187582736,0.8981985714526645
0.89,4.47321294,-0.37301259,30.0,4895.996514952994,0.9058600772407729
0.12,5.17160182,-2.79471944,400.0,2996.30445496585,0.1488381694412355
0.13,5.15475975,-2.712655,400.0,3049.48386625031,0.15793394003200353
0.14,5.13893274,-2.6387506,400.0,3095.1298236509406,0.16692821138678898
0.15,5.12408977,-2.57207054,400.0,3134.112560938276,0.1757931426169658
0.16,5.1101949,-2.51176323,400.0,3167.2848249479935,0.18450625334834747
0.17,5.09721097,-2.45699813,400.0,3195.550461799059,0.19305223771445815
0.18,5.08510079,-2.40694468,400.0,3219.8787655114947,0.20142380233000196
0.19,5.07382721,-2.36077234,400.0,3241.2899303157587,0.20962184541742288
0.2,5.06335304,-2.31765056,400.0,3260.843831121563,0.21765553711397742
0.21,5.05362808,-2.27688549,400.0,3279.403078342134,0.22553844405693022
0.22,5.04455,-2.23833,400.0,3296.9320773614527,0.2332759678664505
0.23,5.03601396,-2.20192498,400.0,3313.249110142448,0.24087474061750294
0.24,5.02795729,-2.16741648,400.0,3328.511026531667,0.24834576589142807
0.25,5.02033779,-2.13453988,400.0,3342.9419102917086,0.2556995007071669
0.26,5.01315315,-2.10318262,400.0,3356.680456533314,0.2629292786949174
0.27,5.00637044,-2.07322709,400.0,3369.830680581698,0.2700375941079315
0.28,4.99979451,-2.04438339,400.0,3382.439209249756,0.2770823548914884
0.29,4.99335521,-2.01649295,400.0,3394.5431999169405,0.2840873332237078
0.3,4.98764469,-1.99009469,400.0,3406.1988658219097,0.2908524055070403
0.31,4.98279075,-1.96526235,400.0,3417.4746361471216,0.2973179502112711
0.32,4.97640143,-1.93951143,400.0,3428.467208333132,0.3043046368623968
0.33,4.96663704,-1.91086746,400.0,3439.3590015115788,0.31251461335250674
0.34,4.95638698,-1.88195449,400.0,3450.6467347198327,0.3209789189324277
0.35,4.94861958,-1.85551536,400.0,3462.7595046144106,0.32859145087998737
0.36,4.94188993,-1.83016993,400.0,3475.521664434241,0.33584589164143436
0.37,4.93419757,-1.80401919,400.0,3488.67810814742,0.3435068168492143
0.38,4.92573315,-1.77721174,400.0,3502.2758543423597,0.3515254881496238
0.39,4.9170878,-1.75027807,400.0,3516.4106766128252,0.35968212883462747
0.4,4.90826335,-1.7232286,400.0,3531.06441339005,0.3679834866173986
0.41,4.89915597,-1.69597434,400.0,3546.202649937012,0.376481950624516
0.42,4.8898284,-1.66854893,400.0,3561.8409284404142,0.3851602766716314
0.43,4.88036929,-1.64100652,400.0,3578.004067989101,0.39398711605138664
0.44,4.87080446,-1.61336077,400.0,3594.700317308107,0.4029561328805497
0.45,4.86114757,-1.58561101,400.0,3611.9555741757413,0.41206590330854476
0.46,4.85142666,-1.55773989,400.0,3629.881688702309,0.42130839211482146
0.47,4.84167474,-1.52972746,400.0,3648.599884094237,0.43067193339430215
0.48,4.83193045,-1.50156018,400.0,3668.1751971337644,0.4401389164964461
0.49,4.82223208,-1.47322347,400.0,3688.6751503058626,0.44969064194415165
0.5,4.81261073,-1.44469208,400.0,3710.231771013354,0.45931394392681013
0.51,4.80309722,-1.41594297,400.0,3732.9868494648854,0.46899442475305764
0.52,4.79372827,-1.38697239,400.0,3757.0479685115115,0.47870820356708915
0.53,4.7845429,-1.35778395,400.0,3782.5089996077,0.48842778329550907
0.54,4.77558355,-1.32839131,400.0,3809.4349328985386,0.49812476058023925
0.55,4.76688108,-1.29882423,400.0,3837.8320026634456,0.5077764441525604
0.56,4.7584166,-1.26916665,400.0,3867.491073644504,0.517388414915768
0.57,4.75016192,-1.23950883,400.0,3898.162685870084,0.5269723638618495
0.58,4.74210131,-1.2099122,400.0,3929.671616327854,0.5365315683548942
0.59,4.73425361,-1.18040115,400.0,3962.0041855391187,0.5460482630805082
0.6,4.72676328,-1.15088079,400.0,3995.737688496915,0.5554258137736422
0.61,4.71975732,-1.12126432,400.0,4031.40527743229,0.5645725518781343
0.62,4.71316723,-1.09161681,400.0,4068.697948973834,0.5735171246084384
0.63,4.70688835,-1.06203363,400.0,4107.145136183818,0.5823157410047334
0.64,4.70086718,-1.03257964,400.0,4146.530077955914,0.5909997130269969
0.65,4.69506779,-1.0033037,400.0,4186.706628375311,0.5995904127384524
0.66,4.6894734,-0.97422132,400.0,4227.56768939298,0.6080906139406421
0.67,4.68409735,-0.94532921,400.0,4269.11368433493,0.6164822262463069
0.68,4.67905423,-0.91658212,400.0,4311.752263249603,0.6246804004073221
0.69,4.67443994,-0.88794505,400.0,4355.848136658849,0.6326100979502699
0.7,4.67017419,-0.8594659,400.0,4401.125977970703,0.6403166576283764
0.71,4.6661367,-0.83120899,400.0,4447.145410281887,0.6478779062355791
0.72,4.66222322,-0.80322168,400.0,4493.4954885800025,0.6553684647278439
0.73,4.65834497,-0.77554108,400.0,4539.808879855519,0.6628560125820779
0.74,4.65445893,-0.74818036,400.0,4585.900630561147,0.6703756329190184
0.75,4.65053995,-0.72114367,400.0,4631.65902647239,0.6779493676717667
0.76,4.64658872,-0.69442296,400.0,4677.092293858382,0.6855774747137663
0.77,4.64261234,-0.66800713,400.0,4722.241135190826,0.6932544723559785
0.78,4.63861794,-0.64188508,400.0,4767.1483823981025,0.7009746137576024
0.79,4.63461263,-0.6160457,400.0,4811.859300316538,0.7087318987236866
0.8,4.63060354,-0.59047789,400.0,4856.421129633129,0.7165200705649962
0.81,4.62659778,-0.56517055,400.0,4900.883286449744,0.7243326301712572
0.82,4.62260248,-0.54011257,400.0,4945.297464971754,0.732162767445219
0.83,4.61862474,-0.51529286,400.0,4989.717521650998,0.7400034934882255
0.84,4.6146717,-0.4907003,400.0,5034.199242847946,0.7478474721401851
0.85,4.61075047,-0.46632381,400.0,5078.800924820306,0.7556871371807307
0.86,4.60686816,-0.44215226,400.0,5123.5829292524995,0.7635146947717545
0.87,4.60303191,-0.41817457,400.0,5168.607578101233,0.7713220378549901
0.88,4.59924882,-0.39437962,400.0,5213.939649815803,0.7791008174128898
0.89,4.59552601,-0.37075632,400.0,5259.6461818264725,0.7868424282881713
0.12,4.97227946,-2.55775257,130.0,3061.9642797425568,0.1872334630332419
0.13,4.97101733,-2.50128794,130.0,3098.3852035923996,0.19514124434441862
0.14,4.96923786,-2.44907761,130.0,3130.933403088992,0.20294393176969144
0.15,4.96705055,-2.40072271,130.0,3160.0199177135914,0.21062925905038288
0.16,4.96453764,-2.35583724,130.0,3186.0368163658513,0.2181908629804485
0.17,4.9617745,-2.31403847,130.0,3209.38900176367,0.22562675118154163
0.18,4.95883651,-2.27494367,130.0,3230.5032329513433,0.2329387389387162
0.19,4.95579908,-2.23817008,130.0,3249.824212326446,0.24013248214296073
0.2,4.95273757,-2.20333498,130.0,3267.8121260442244,0.24721742583619707
0.21,4.94969952,-2.1700977,130.0,3284.8539130944973,0.2542068505164108
0.22,4.94662096,-2.13828591,130.0,3301.0003471277105,0.2611179575139225
0.23,4.94345005,-2.10778839,130.0,3316.2515807149903,0.26796262280935634
0.24,4.94029489,-2.07857019,130.0,3330.746421755615,0.27471828080637095
0.25,4.93727023,-2.05059871,130.0,3344.629145970772,0.281360223310068
0.26,4.93435754,-2.02377477,130.0,3357.91733114103,0.2878967021013249
0.27,4.93149834,-1.99795892,130.0,3370.6379795235193,0.2943490035853443
0.28,4.92860756,-1.9729174,130.0,3382.9844379759015,0.3007504598137608
0.29,4.92560134,-1.94841207,130.0,3395.1755913834636,0.30713672565419564
0.3,4.92242724,-1.92428182,130.0,3407.3575616517396,0.31353164422839624
0.31,4.91903351,-1.90038494,130.0,3419.6454453460483,0.3199605981436818
0.32,4.91533968,-1.87658037,130.0,3432.100527422952,0.3264640244192816
0.33,4.91128601,-1.8527569,130.0,3444.771346130698,0.33307699666729057
0.34,4.90692426,-1.82892187,130.0,3457.7093156690466,0.3397884638016764
0.35,4.90231122,-1.80508483,130.0,3470.9705592178148,0.34658382467162924
0.36,4.89741223,-1.78114551,130.0,3484.6262991193394,0.3534877434369365
0.37,4.8921798,-1.75698917,130.0,3498.755708008512,0.3605315286742459
0.38,4.88660681,-1.73255291,130.0,3513.4522857467064,0.36772592577066726
0.39,4.88069453,-1.70778827,130.0,3528.802480102347,0.3750779899932454
0.4,4.8744376,-1.68265295,130.0,3544.8458145528143,0.3826010873893364
0.41,4.86782701,-1.65710366,130.0,3561.62113658116,0.39031147540297895
0.42,4.86084589,-1.63108731,130.0,3579.209669229299,0.3982285110621128
0.43,4.85348117,-1.60455179,130.0,3597.703096766734,0.40637079632709844
0.44,4.84574294,-1.57745891,130.0,3617.1859061014925,0.41474760802893224
0.45,4.83765634,-1.54977677,130.0,3637.753439396041,0.42336029000255027
0.46,4.82928363,-1.52148493,130.0,3659.5457425593772,0.4321865727321712
0.47,4.82070031,-1.49258138,130.0,3682.7100755323095,0.4411955363911267
0.48,4.81199776,-1.46312661,130.0,3707.369049833002,0.4503513614598877
0.49,4.80328685,-1.4332255,130.0,3733.5920231124683,0.45960506911500104
0.5,4.79474065,-1.40309804,130.0,3761.251379216648,0.46886515699454995
0.51,4.78655302,-1.37302859,130.0,3790.116941169241,0.47801969450675313
0.52,4.77893881,-1.34344379,130.0,3819.7529942036126,0.48693456052723477
0.53,4.77207481,-1.31480486,130.0,3849.558200470011,0.4954897444820412
0.54,4.7659647,-1.2875692,130.0,3878.501020048736,0.503666087240759
0.55,4.76055086,-1.26208195,130.0,3905.6266006570904,0.5114825715660576
0.56,4.75570347,-1.23824321,130.0,3930.8043681968857,0.5190010900602408
0.57,4.75124187,-1.21572368,130.0,3954.3194417333716,0.5263172570135892
0.58,4.74685411,-1.19372165,130.0,3977.2797587971904,0.5336074568984677
0.59,4.74221726,-1.17132155,130.0,4001.050841407935,0.5410662190252029
0.6,4.73709578,-1.14762498,130.0,4027.1356627489467,0.5488543492414188
0.61,4.73134193,-1.12193616,130.0,4056.811325760613,0.5570863662962589
0.62,4.72507187,-1.09435278,130.0,4090.214179984471,0.5657037530616326
0.63,4.71848535,-1.06524289,130.0,4127.052561313157,0.5745881697262586
0.64,4.71185274,-1.03526274,130.0,4166.459551518441,0.5835709033719669
0.65,4.70543517,-1.00507651,130.0,4207.496176603225,0.5924780427270725
0.66,4.69938618,-0.97509204,130.0,4249.599967201393,0.6011915807780895
0.67,4.69381327,-0.94559066,130.0,4292.384915685038,0.6096210154325882
0.68,4.68874753,-0.9166041,130.0,4335.83373419176,0.6177407343075386
0.69,4.68416354,-0.88809943,130.0,4379.9446268443535,0.6255647663552589
0.7,4.67988645,-0.86003489,130.0,4424.390080857657,0.6331997576950806
0.71,4.6757302,-0.83236129,130.0,4468.823066101051,0.6407653664935601
0.72,4.67161349,-0.80500887,130.0,4513.190444852761,0.6483229418252848
0.73,4.66749088,-0.77790945,130.0,4557.522800155922,0.6559130323589628
0.74,4.66335562,-0.75102205,130.0,4601.886361048916,0.6635477639366171
0.75,4.65921082,-0.72432099,130.0,4646.339074505259,0.6712303884900304
0.76,4.65506035,-0.69781467,130.0,4690.862684043304,0.6789574530225875
0.77,4.65090827,-0.67152003,130.0,4735.418865404967,0.6867236432457471
0.78,4.64675864,-0.645454,130.0,4779.96811895999,0.6945233477967613
0.79,4.64261552,-0.61963351,130.0,4824.469220460411,0.7023507815099226
0.8,4.63848298,-0.59407549,130.0,4868.880101854848,0.7101998725031883
0.81,4.63436507,-0.56879688,130.0,4913.157087757518,0.718064307528229
0.82,4.63026585,-0.54381461,130.0,4957.255576626202,0.7259375978175592
0.83,4.6261894,-0.51914561,130.0,5001.129380469418,0.7338129132992359
0.84,4.62213976,-0.49480681,130.0,5044.7313098881405,0.7416832822462062
0.85,4.618121,-0.47081515,130.0,5088.012856191242,0.749541407645863
0.86,4.61413719,-0.44718755,130.0,5130.924332346287,0.7573798036359354
0.87,4.61019238,-0.42394096,130.0,5173.415143460112,0.7651907122546288
0.88,4.60629063,-0.40109229,130.0,5215.433112695701,0.7729661934967732
0.89,4.60243601,-0.37865849,130.0,5256.92547172996,0.7806980237535563
0.12,5.18752291,-2.81473761,800.0,2989.2710764022604,0.14613733729835998
0.13,5.16540307,-2.72551963,800.0,3045.5976590996406,0.15601150270398922
0.14,5.14577286,-2.64654286,800.0,3093.4279130684886,0.1656189397221175
0.15,5.12831804,-2.576466,800.0,3133.794687553321,0.1749391370977595
0.16,5.11276521,-2.51409529,800.0,3167.699820579801,0.18396062652265402
0.17,5.09885117,-2.45827393,800.0,3196.2046573412354,0.1926876632427591
0.18,5.08631275,-2.40784508,800.0,3220.4483628116245,0.20114270671604706
0.19,5.07488675,-2.36165192,800.0,3241.629903548744,0.20936604541272402
0.2,5.06431,-2.31853761,800.0,3260.994001987272,0.21741524838743784
0.21,5.05436743,-2.27757216,800.0,3279.5337150543646,0.2253451627709843
0.22,5.04503646,-2.23873292,800.0,3297.110785329683,0.23314362244884318
0.23,5.0363166,-2.20212451,800.0,3313.4209968272894,0.2407900018151479
0.24,5.02810317,-2.16745317,800.0,3328.6643136586354,0.24830508300309737
0.25,5.02030191,-2.1343919,800.0,3343.12665319332,0.2557131664207505
0.26,5.01296415,-2.10287887,800.0,3356.912335813481,0.2629908083726256
0.27,5.00607699,-2.0728165,800.0,3370.0782120408094,0.2701326443812354
0.28,4.99922482,-2.04369896,800.0,3382.6728679429816,0.2772666211406977
0.29,4.99226773,-2.01529713,800.0,3394.7554170473354,0.28444450609395056
0.3,4.98657131,-1.98889715,800.0,3406.4341658307585,0.29121135827818867
0.31,4.98248375,-1.96478845,800.0,3417.7856342105956,0.2974191033547454
0.32,4.97477831,-1.93775831,800.0,3428.704046637716,0.30486866568822285
0.33,4.95954358,-1.90386471,800.0,3439.168624001657,0.3150757074016248
0.34,4.94370455,-1.8697504,800.0,3449.6894458995994,0.325702168444673
0.35,4.93435966,-1.84222527,800.0,3460.8038083248744,0.33403148170151886
0.36,4.92846456,-1.81818308,800.0,3472.6048702599082,0.34107541010914
0.37,4.9215692,-1.79316783,800.0,3485.0746092009063,0.34853627874039445
0.38,4.91374349,-1.76724074,800.0,3498.196895242885,0.3564127732117441
0.39,4.90593288,-1.74134066,800.0,3511.9506131067255,0.3643344597962104
0.4,4.89806511,-1.71539964,800.0,3526.29377111903,0.37233346330793526
0.41,4.8898869,-1.68916531,800.0,3541.1971824357192,0.38052422489640675
0.42,4.88143853,-1.66265441,800.0,3556.7065932555383,0.38889982704125076
0.43,4.87281,-1.63593194,800.0,3572.8698803124007,0.39742936241490073
0.44,4.86399655,-1.60898688,800.0,3589.665077690754,0.40612219987822445
0.45,4.85497957,-1.58179402,800.0,3607.0747303390094,0.41499502463730065
0.46,4.84577986,-1.5543474,800.0,3625.1709403768896,0.4240480495789616
0.47,4.83642803,-1.52664574,800.0,3644.0374366138453,0.4332754480129596
0.48,4.8269544,-1.49868716,800.0,3663.708398079508,0.4426653412893253
0.49,4.81739486,-1.47047355,800.0,3684.2201203156937,0.45220188670111994
0.5,4.80780755,-1.44202231,800.0,3705.6663173303805,0.46186191295222845
0.51,4.79825773,-1.4133565,800.0,3728.1549134845495,0.47161619491829476
0.52,4.78881685,-1.38450621,800.0,3751.7886048334076,0.48142271747433124
0.53,4.77955459,-1.3554918,800.0,3776.682970632618,0.4912371465345775
0.54,4.77052749,-1.32628772,800.0,3803.0052942218895,0.5010271495965742
0.55,4.76177892,-1.29687523,800.0,3830.8876902326947,0.5107657530121199
0.56,4.75331278,-1.26730887,800.0,3860.2548741139876,0.5204393190981088
0.57,4.74511388,-1.23766088,800.0,3890.9514333784887,0.5300449486238518
0.58,4.73713012,-1.20800107,800.0,3922.7172928896607,0.5396099386485468
0.59,4.72934199,-1.17837034,800.0,3955.419497683349,0.5491440343677957
0.6,4.72189723,-1.14869638,800.0,3989.5707395120876,0.5585451692050011
0.61,4.71493431,-1.11891318,800.0,4025.665910458252,0.5677110663784044
0.62,4.70838729,-1.08909297,800.0,4063.4120110825634,0.5766753129785749
0.63,4.70215203,-1.05933413,800.0,4102.35774295152,0.585499690720058
0.64,4.69617593,-1.02970134,800.0,4142.259474797245,0.5942060098758636
0.65,4.69042073,-1.00024288,800.0,4182.93349758656,0.6028082258300937
0.66,4.68485404,-0.97097534,800.0,4224.241121995113,0.6113279890638309
0.67,4.67947819,-0.94189622,800.0,4266.175821307587,0.6197647764141984
0.68,4.67442851,-0.91295851,800.0,4309.233228186264,0.6280154383160083
0.69,4.66982285,-0.88412494,800.0,4353.85839570062,0.6359829458273223
0.7,4.66557616,-0.8554417,800.0,4399.714238807552,0.643716557387814
0.71,4.66155907,-0.82697159,800.0,4446.2878987679715,0.6513028821181058
0.72,4.65766761,-0.79876049,800.0,4493.210654175771,0.6588166858299465
