# logAge Mass logTe Mbol logg C/O
-0.5054055187 2.2500000000 3.5223100000 -3.0638500000 0.6918825181 0.0000000000
-0.4626542980 2.2500000000 3.5223219543 -3.0637600716 0.6919663067 0.0000000000
-0.4199030817 2.2500000000 3.5223287351 -3.0636554950 0.6920352606 0.0000000000
-0.3771518710 2.2500000000 3.5223328896 -3.0635363173 0.6920995497 0.0000000000
-0.3344006673 2.2500000000 3.5223369650 -3.0634025852 0.6921693439 0.0000000000
-0.2916494719 2.2500000000 3.5223434249 -3.0632543410 0.6922544812 0.0000000000
-0.2488982854 2.2500000000 3.5223524530 -3.0630914956 0.6923557317 0.0000000000
-0.2061471075 2.2500000000 3.5223617369 -3.0629138011 0.6924639453 0.0000000000
-0.1633959417 2.2500000000 3.5223701100 -3.0627177149 0.6925758720 0.0000000000
-0.1206448010 2.2500000000 3.5223792706 -3.0624922972 0.6927026815 0.0000000000
-0.0778936964 2.2500000000 3.5223909264 -3.0622284581 0.6928548405 0.0000000000
-0.0351426255 2.2500000000 3.5224048950 -3.0619312500 0.6930295981 0.0000000000
0.0076084171 2.2500000000 3.5224204950 -3.0616090111 0.6932208938 0.0000000000
0.0503594200 2.2500000000 3.5224380393 -3.0612573471 0.6934317363 0.0000000000
0.0931103615 2.2500000000 3.5224584474 -3.0608637191 0.6936708201 0.0000000000
0.1358612285 2.2500000000 3.5224809638 -3.0604221127 0.6939375283 0.0000000000
0.1786120200 2.2500000000 3.5225026170 -3.0599352812 0.6942188735 0.0000000000
0.2213627252 2.2500000000 3.5225225453 -3.0594025777 0.6945116681 0.0000000000
0.2641133048 2.2500000000 3.5225460802 -3.0588124037 0.6948418773 0.0000000000
0.3068637172 2.2500000000 3.5225781856 -3.0581526236 0.6952342111 0.0000000000
0.3496139361 2.2500000000 3.5226151743 -3.0574191604 0.6956755513 0.0000000000
0.3923639400 2.2500000000 3.5226505494 -3.0566107271 0.6961404250 0.0000000000
0.4351136899 2.2500000000 3.5226847345 -3.0557222397 0.6966325600 0.0000000000
0.4778631325 2.2500000000 3.5227235279 -3.0547455827 0.6971783965 0.0000000000
0.5206121866 2.2500000000 3.5227701161 -3.0536689883 0.6977953871 0.0000000000
0.5633607277 2.2500000000 3.5228233378 -3.0524750549 0.6984858472 0.0000000000
0.6061086437 2.2500000000 3.5228819923 -3.0511499302 0.6992505154 0.0000000000
0.6488558776 2.2500000000 3.5229460291 -3.0496932999 0.7000893147 0.0000000000
0.6916023628 2.2500000000 3.5230156868 -3.0481049236 0.7010032959 0.0000000000
0.7343478735 2.2500000000 3.5230915759 -3.0463637203 0.7020033334 0.0000000000
0.7770921155 2.2500000000 3.5231745022 -3.0444399208 0.7031045587 0.0000000000
0.8198348793 2.2500000000 3.5232657910 -3.0423210612 0.7043172576 0.0000000000
0.8625760352 2.2500000000 3.5233672534 -3.0400108716 0.7056471829 0.0000000000
0.9053154184 2.2500000000 3.5234808359 -3.0375082595 0.7071025580 0.0000000000
0.9480527914 2.2500000000 3.5236087071 -3.0348017819 0.7086966339 0.0000000000
0.9907877910 2.2500000000 3.5237526509 -3.0318717376 0.7104444268 0.0000000000
1.0335195701 2.2500000000 3.5239127664 -3.0286692011 0.7123659032 0.0000000000
1.0762471607 2.2500000000 3.5240886844 -3.0251393249 0.7144815257 0.0000000000
1.1189696318 2.2500000000 3.5242797041 -3.0212424969 0.7168043359 0.0000000000
1.1616860523 2.2500000000 3.5244849337 -3.0169470804 0.7193434209 0.0000000000
1.2043949041 2.2500000000 3.5247032784 -3.0122077560 0.7221125292 0.0000000000
1.2470940125 2.2500000000 3.5249334408 -3.0069639103 0.7251307174 0.0000000000
1.2897825325 2.2500000000 3.5251803535 -3.0012123348 0.7284189980 0.0000000000
1.3324627942 2.2500000000 3.5254634723 -2.9950853256 0.7320022771 0.0000000000
1.3751362982 2.2500000000 3.5257992510 -2.9886818070 0.7359067992 0.0000000000
1.4177979213 2.2500000000 3.5261779509 -2.9818286140 0.7401628761 0.0000000000
1.4604405033 2.2500000000 3.5265821785 -2.9742738405 0.7448016958 0.0000000000
1.5030581310 2.2500000000 3.5270045283 -2.9658792317 0.7498489385 0.0000000000
1.5456457638 2.2500000000 3.5274445358 -2.9565852131 0.7553265760 0.0000000000
1.5881991278 2.2500000000 3.5279055814 -2.9463620350 0.7612600298 0.0000000000
1.6307150059 2.2500000000 3.5283962745 -2.9352198226 0.7676796871 0.0000000000
1.6731915522 2.2500000000 3.5289280752 -2.9231930348 0.7746176048 0.0000000000
1.7156308460 2.2500000000 3.5295199094 -2.9103809304 0.7821097834 0.0000000000
1.7580300463 2.2500000000 3.5301803641 -2.8967859030 0.7901896135 0.0000000000
1.8003716490 2.2500000000 3.5308875464 -2.8821291549 0.7988810416 0.0000000000
1.8426401625 2.2500000000 3.5316221427 -2.8662121141 0.8081862433 0.0000000000
1.8848277425 2.2500000000 3.5323830267 -2.8490178241 0.8181074952 0.0000000000
1.9269396563 2.2500000000 3.5332174240 -2.8307144031 0.8287664529 0.0000000000
1.9689617209 2.2500000000 3.5341047239 -2.8111875415 0.8401263973 0.0000000000
2.0108860568 2.2500000000 3.5350292015 -2.7903933739 0.8521419746 0.0000000000
2.0527368609 2.2500000000 3.5360798597 -2.7687319540 0.8650091755 0.0000000000
2.0944681165 2.2500000000 3.5371713303 -2.7456850234 0.8785938298 0.0000000000
2.1360425592 2.2500000000 3.5382450550 -2.7209268453 0.8927919999 0.0000000000
2.1774754365 2.2500000000 3.5393918866 -2.6947468299 0.9078513326 0.0000000000
2.2187506742 2.2500000000 3.5405600183 -2.6670581792 0.9235993198 0.0000000000
2.2599578995 2.2500000000 3.5419028864 -2.6387952107 0.9402759796 0.0000000000
2.3009720438 2.2500000000 3.5431881688 -2.6088115981 0.9574105541 0.0000000000
2.3418006124 2.2500000000 3.5445368797 -2.5773003839 0.9754098832 0.0000000000
2.3824226172 2.2500000000 3.5458841014 -2.5441622779 0.9940540124 0.0000000000
2.4229720611 2.2500000000 3.5473559202 -2.5105066047 1.0134035571 0.0000000000
2.4633155959 2.2500000000 3.5488236837 -2.4753382229 1.0333419637 0.0000000000
2.5034927979 2.2500000000 3.5503628600 -2.4390163171 1.0540274312 0.0000000000
2.5435808113 2.2500000000 3.5519902562 -2.4021087876 1.0753000278 0.0000000000
2.5834154095 2.2500000000 3.5535714041 -2.3635097652 1.0970642284 0.0000000000
2.6231029349 2.2500000000 3.5552144543 -2.3239922994 1.1194434157 0.0000000000
2.6626840810 2.2500000000 3.5569466699 -2.2838385044 1.1424337960 0.0000000000
2.7019913285 2.2500000000 3.5585878515 -2.2420117872 1.1657292093 0.0000000000
2.7411359195 2.2500000000 3.5602746680 -2.1992559257 1.1895788200 0.0000000000
2.7802344937 2.2500000000 3.5620524104 -2.1562607895 1.2138878439 0.0000000000
2.8190828104 2.2500000000 3.5637848157 -2.1118580084 1.2385785774 0.0000000000
2.8578080474 2.2500000000 3.5655463028 -2.0667944412 1.2636499528 0.0000000000
2.8964748036 2.2500000000 3.5673774297 -2.0214351243 1.2891181874 0.0000000000
2.9348460896 2.2500000000 3.5691060216 -1.9745099878 1.3148026095 0.0000000000
2.9731977390 2.2500000000 3.5709257448 -1.9275068588 1.3408827538 0.0000000000
3.0114864435 2.2500000000 3.5727902710 -1.8802025184 1.3672625948 0.0000000000
3.0494926582 2.2500000000 3.5745562544 -1.8314634809 1.3938221432 0.0000000000
3.0875468959 2.2500000000 3.5764377915 -1.7829864392 1.4207391083 0.0000000000
3.1253721091 2.2500000000 3.5782216960 -1.7333824550 1.4477163203 0.0000000000
3.1630995519 2.2500000000 3.5800347751 -1.6833203049 1.4749934965 0.0000000000
3.2009179831 2.2500000000 3.5819510223 -1.6337125894 1.5025015716 0.0000000000
3.2383529795 2.2500000000 3.5836781946 -1.5822763913 1.5299847402 0.0000000000
3.2758063806 2.2500000000 3.5854734653 -1.5309395214 1.5577005706 0.0000000000
3.3132949871 2.2500000000 3.5873342764 -1.4797828125 1.5856064987 0.0000000000
3.3504762068 2.2500000000 3.5890446871 -1.4272041964 1.6134795879 0.0000000000
3.3878804989 2.2500000000 3.5909432877 -1.3756755944 1.6416854310 0.0000000000
3.4251396907 2.2500000000 3.5927822901 -1.3234827842 1.6699185649 0.0000000000
3.4621604617 2.2500000000 3.5945020535 -1.2702044318 1.6981089594 0.0000000000
3.4993153245 2.2500000000 3.5963361059 -1.2175381263 1.7265116913 0.0000000000
3.5362858508 2.2500000000 3.5980762224 -1.1640517608 1.7548667032 0.0000000000
3.5731619663 2.2500000000 3.5997928804 -1.1101509229 1.7832936706 0.0000000000
3.6102027566 2.2500000000 3.6016222681 -1.0569823783 1.8118786391 0.0000000000
3.6469984698 2.2500000000 3.6033206106 -1.0027351824 1.8403708875 0.0000000000
3.6837942684 2.2500000000 3.6050390756 -0.9484929838 1.8689416268 0.0000000000
3.7207364058 2.2500000000 3.6068563165 -0.8948943563 1.8976500415 0.0000000000
3.7573926240 2.2500000000 3.6085212563 -0.8400556452 1.9262452852 0.0000000000
3.7941491206 2.2500000000 3.6102554124 -0.7856499696 1.9549441798 0.0000000000
3.8309267827 2.2500000000 3.6119987121 -0.7313369697 1.9836425788 0.0000000000
3.8675570222 2.2500000000 3.6136805404 -0.6763903880 2.0123485244 0.0000000000
3.9041533975 2.2500000000 3.6153412392 -0.6213013363 2.0410269403 0.0000000000
3.9408806962 2.2500000000 3.6170834624 -0.5667754201 2.0698061996 0.0000000000
3.9773819007 2.2500000000 3.6187018691 -0.5112832917 2.0984766778 0.0000000000
4.0139407173 2.2500000000 3.6203595881 -0.4560368163 2.1272061438 0.0000000000
4.0506092630 2.2500000000 3.6220808859 -0.4012592087 2.1560023784 0.0000000000
4.0869729593 2.2500000000 3.6236173998 -0.3451894291 2.1845763458 0.0000000000
4.1235345938 2.2500000000 3.6252780737 -0.2899555024 2.2133126120 0.0000000000
4.1601696410 2.2500000000 3.6269732814 -0.2350322129 2.2420627584 0.0000000000
4.1965032135 2.2500000000 3.6284840961 -0.1788371323 2.2705840496 0.0000000000
4.2330155974 2.2500000000 3.6300876820 -0.1233902092 2.2991771624 0.0000000000
4.2696562035 2.2500000000 3.6317604078 -0.0684854313 2.3278299769 0.0000000000
4.3060374569 2.2500000000 3.6332410154 -0.0124785188 2.3561551723 0.0000000000
4.3425883126 2.2500000000 3.6347784557 0.0428199142 2.3844243066 0.0000000000
4.3793773940 2.2500000000 3.6363817476 0.0971121876 2.4125543837 0.0000000000
4.4161546022 2.2500000000 3.6378695937 0.1514750627 2.4402509180 0.0000000000
4.4530925769 2.2500000000 3.6392629353 0.2051670480 2.4673010787 0.0000000000
4.4905256038 2.2500000000 3.6406775816 0.2566667750 2.4935595546 0.0000000000
4.5286413731 2.2500000000 3.6421075433 0.3049320223 2.5185855003 0.0000000000
4.5672131660 2.2500000000 3.6432532544 0.3509248338 2.5415654694 0.0000000000
4.6067236442 2.2500000000 3.6443220202 0.3916334406 2.5621239751 0.0000000000
4.6471327677 2.2500000000 3.6452477867 0.4264011492 2.5797341246 0.0000000000
4.6882495149 2.2500000000 3.6460486747 0.4555801457 2.5946092752 0.0000000000
4.7298147083 2.2500000000 3.6467542110 0.4805112455 2.6074038603 0.0000000000
4.7714972686 2.2500000000 3.6473571049 0.5042139273 2.6192965088 0.0000000000
4.8131164706 2.2500000000 3.6479707350 0.5285944304 2.6315032301 0.0000000000
4.8544691308 2.2500000000 3.6486812177 0.5556505520 2.6451676095 0.0000000000
4.8951683315 2.2500000000 3.6494906326 0.5882953008 2.6614631688 0.0000000000
4.9347777699 2.2500000000 3.6505497141 0.6283460509 2.6817197947 0.0000000000
4.9724817049 2.2500000000 3.6518979455 0.6785216413 2.7071829568 0.0000000000
5.0072231400 2.2500000000 3.6533956625 0.7406034524 2.7380065492 0.0000000000
5.0394391716 2.2500000000 3.6551568416 0.8106943001 2.7730876044 0.0000000000
5.0705659731 2.2500000000 3.6570578482 0.8838013496 2.8099344508 0.0000000000
5.1015967584 2.2500000000 3.6587578019 0.9571922276 2.8460906168 0.0000000000
5.1332970894 2.2500000000 3.6605146914 1.0287635629 2.8817467087 0.0000000000
5.1654730541 2.2500000000 3.6622462513 1.0990021710 2.9167683917 0.0000000000
5.1977814220 2.2500000000 3.6637835821 1.1688869421 2.9508716233 0.0000000000
