# logAge Mass logTe Mbol logg C/O
3.0788759077 250.0000000000 4.3031000000 -11.9123250000 2.3214100087 0.0000000000
3.0833251930 249.9993181812 4.3044228963 -11.9164672290 2.3250435179 0.0000000000
3.0877721986 249.9986239539 4.3056731757 -11.9207499059 2.3283303587 0.0000000000
3.0922181760 249.9979175961 4.3068629080 -11.9251338493 2.3313344836 0.0000000000
3.0966565282 249.9971962551 4.3079897358 -11.9296525444 2.3340330635 0.0000000000
3.1010914339 249.9964531722 4.3090548394 -11.9342631951 2.3364479268 0.0000000000
3.1055193413 249.9957008520 4.3100489019 -11.9390034203 2.3385267797 0.0000000000
3.1099370952 249.9949264802 4.3109720270 -11.9438690907 2.3402716667 0.0000000000
3.1143559432 249.9941428092 4.3118644543 -11.9487549939 2.3418856532 0.0000000000
3.1187751054 249.9933339054 4.3127885870 -11.9535761462 2.3436523178 0.0000000000
3.1231981315 249.9925065215 4.3137346024 -11.9583286749 2.3455339305 0.0000000000
3.1276257975 249.9916634854 4.3146975763 -11.9630150728 2.3475098027 0.0000000000
3.1320548805 249.9908032334 4.3157004586 -11.9676206115 2.3496776217 0.0000000000
3.1364831949 249.9899204177 4.3167403149 -11.9721521842 2.3520228840 0.0000000000
3.1409126842 249.9890149930 4.3177965622 -11.9766247754 2.3544572642 0.0000000000
3.1453423363 249.9880975250 4.3189282799 -11.9809631812 2.3572471787 0.0000000000
3.1497738088 249.9871569015 4.3201265757 -11.9851440402 2.3603663841 0.0000000000
3.1542004816 249.9861919763 4.3213935427 -11.9891942942 2.3638124743 0.0000000000
3.1586159717 249.9852112351 4.3227473437 -11.9931190626 2.3676560671 0.0000000000
3.1630238886 249.9842035848 4.3241804694 -11.9968748144 2.3718845186 0.0000000000
3.1674157081 249.9831849863 4.3257224210 -12.0004563570 2.3766179381 0.0000000000
3.1717918275 249.9821562981 4.3273620799 -12.0038649110 2.3818113649 0.0000000000
