# logAge Mass logTe Mbol logg C/O
4.1860800861 0.5800000000 3.7139200000 0.8834250000 2.4484779936 0.0000000000
4.1943828476 0.5800000000 3.7139102577 0.8831146583 2.4483148876 0.0000000000
4.2026857063 0.5800000000 3.7139006469 0.8828068597 2.4481533252 0.0000000000
4.2109886600 0.5800000000 3.7138911777 0.8825017653 2.4479934103 0.0000000000
4.2192917061 0.5800000000 3.7138818598 0.8821995360 2.4478352472 0.0000000000
4.2275948423 0.5800000000 3.7138727034 0.8819003326 2.4476789401 0.0000000000
4.2358980663 0.5800000000 3.7138637183 0.8816043163 2.4475245931 0.0000000000
4.2442013756 0.5800000000 3.7138549144 0.8813116477 2.4473723103 0.0000000000
4.2525047678 0.5800000000 3.7138463018 0.8810224880 2.4472221960 0.0000000000
4.2608082407 0.5800000000 3.7138378904 0.8807369981 2.4470743543 0.0000000000
4.2691117917 0.5800000000 3.7138296901 0.8804553388 2.4469288893 0.0000000000
4.2774154186 0.5800000000 3.7138217108 0.8801776711 2.4467859053 0.0000000000
4.2857191188 0.5800000000 3.7138139626 0.8799041560 2.4466455063 0.0000000000
4.2940228902 0.5800000000 3.7138064553 0.8796349543 2.4465077966 0.0000000000
4.3023267302 0.5800000000 3.7137991990 0.8793702270 2.4463728802 0.0000000000
4.3106306364 0.5800000000 3.7137922035 0.8791101351 2.4462408615 0.0000000000
4.3189346066 0.5800000000 3.7137854788 0.8788548395 2.4461118445 0.0000000000
4.3272386383 0.5800000000 3.7137790348 0.8786045011 2.4459859333 0.0000000000
4.3355427291 0.5800000000 3.7137728816 0.8783592808 2.4458632322 0.0000000000
4.3438468767 0.5800000000 3.7137670290 0.8781193396 2.4457438454 0.0000000000
4.3521510787 0.5800000000 3.7137614870 0.8778848384 2.4456278769 0.0000000000
4.3604553326 0.5800000000 3.7137562655 0.8776559382 2.4455154309 0.0000000000
4.3687596362 0.5800000000 3.7137513745 0.8774327998 2.4454066117 0.0000000000
4.3770639869 0.5800000000 3.7137468240 0.8772155843 2.4453015233 0.0000000000
4.3853683825 0.5800000000 3.7137426238 0.8770044525 2.4452002699 0.0000000000
4.3936728206 0.5800000000 3.7137387840 0.8767995654 2.4451029557 0.0000000000
4.4019772987 0.5800000000 3.7137353145 0.8766010839 2.4450096849 0.0000000000
4.4102818146 0.5800000000 3.7137322251 0.8764091689 2.4449205616 0.0000000000
4.4185863657 0.5800000000 3.7137295260 0.8762239815 2.4448356900 0.0000000000
4.4268909498 0.5800000000 3.7137272269 0.8760456824 2.4447551742 0.0000000000
4.4351955644 0.5800000000 3.7137253379 0.8758744327 2.4446791184 0.0000000000
4.4435002072 0.5800000000 3.7137238690 0.8757103933 2.4446076267 0.0000000000
4.4518048757 0.5800000000 3.7137228299 0.8755537251 2.4445408034 0.0000000000
4.4601095677 0.5800000000 3.7137222308 0.8754045890 2.4444787525 0.0000000000
4.4684142806 0.5800000000 3.7137220816 0.8752631461 2.4444215784 0.0000000000
4.4767190122 0.5800000000 3.7137223921 0.8751295571 2.4443693850 0.0000000000
4.4850237601 0.5800000000 3.7137231724 0.8750039831 2.4443222766 0.0000000000
4.4933285218 0.5800000000 3.7137244324 0.8748865850 2.4442803573 0.0000000000
4.5016332950 0.5800000000 3.7137261821 0.8747775238 2.4442437313 0.0000000000
4.5099380773 0.5800000000 3.7137284313 0.8746769602 2.4442125028 0.0000000000
4.5182428663 0.5800000000 3.7137311900 0.8745850554 2.4441867759 0.0000000000
4.5265476597 0.5800000000 3.7137344683 0.8745019702 2.4441666547 0.0000000000
4.5348524550 0.5800000000 3.7137382759 0.8744278655 2.4441522436 0.0000000000
4.5431572499 0.5800000000 3.7137426230 0.8743629023 2.4441436465 0.0000000000
4.5514620419 0.5800000000 3.7137475194 0.8743072416 2.4441409677 0.0000000000
4.5597668288 0.5800000000 3.7137529750 0.8742610442 2.4441443113 0.0000000000
4.5680716081 0.5800000000 3.7137589999 0.8742244711 2.4441537815 0.0000000000
4.5763763774 0.5800000000 3.7137656039 0.8741976832 2.4441694825 0.0000000000
4.5846811344 0.5800000000 3.7137727971 0.8741808415 2.4441915184 0.0000000000
4.5929858767 0.5800000000 3.7137805893 0.8741741068 2.4442199933 0.0000000000
4.6012906019 0.5800000000 3.7137889905 0.8741776402 2.4442550115 0.0000000000
4.6095953076 0.5800000000 3.7137980106 0.8741916026 2.4442966771 0.0000000000
4.6178999914 0.5800000000 3.7138076597 0.8742161548 2.4443450943 0.0000000000
4.6262046509 0.5800000000 3.7138179476 0.8742514579 2.4444003672 0.0000000000
4.6345092839 0.5800000000 3.7138288843 0.8742976727 2.4444626000 0.0000000000
4.6428138878 0.5800000000 3.7138404798 0.8743549602 2.4445318968 0.0000000000
4.6511184603 0.5800000000 3.7138527439 0.8744234814 2.4446083619 0.0000000000
4.6594229990 0.5800000000 3.7138656867 0.8745033971 2.4446920993 0.0000000000
4.6677275015 0.5800000000 3.7138793181 0.8745948683 2.4447832133 0.0000000000
4.6760319655 0.5800000000 3.7138936480 0.8746980560 2.4448818080 0.0000000000
