# logAge Mass logTe Mbol logg C/O
-0.5204663507 1.4000000000 3.5562800000 -2.1540000000 0.9856480357 0.0000000000
-0.4757133974 1.4000000000 3.5562728723 -2.1539187182 0.9856520376 0.0000000000
-0.4309604432 1.4000000000 3.5562728505 -2.1538371349 0.9856845837 0.0000000000
-0.3862074900 1.4000000000 3.5562780358 -2.1537520010 0.9857393785 0.0000000000
-0.3414545391 1.4000000000 3.5562865295 -2.1536600672 0.9858101269 0.0000000000
-0.2967015923 1.4000000000 3.5562964329 -2.1535580845 0.9858905336 0.0000000000
-0.2519486512 1.4000000000 3.5563058472 -2.1534428036 0.9859743032 0.0000000000
-0.2071957172 1.4000000000 3.5563129345 -2.1533110863 0.9860553390 0.0000000000
-0.1624427909 1.4000000000 3.5563174835 -2.1531627679 0.9861328623 0.0000000000
-0.1176898715 1.4000000000 3.5563210475 -2.1530008564 0.9862118832 0.0000000000
-0.0729369612 1.4000000000 3.5563251037 -2.1528240527 0.9862988295 0.0000000000
-0.0281840679 1.4000000000 3.5563308458 -2.1526234007 0.9864020587 0.0000000000
0.0165688024 1.4000000000 3.5563390596 -2.1523929566 0.9865270912 0.0000000000
0.0613216507 1.4000000000 3.5563494782 -2.1521371973 0.9866710695 0.0000000000
0.1060744787 1.4000000000 3.5563618106 -2.1518613725 0.9868307289 0.0000000000
0.1508272866 1.4000000000 3.5563764812 -2.1515660758 0.9870075301 0.0000000000
0.1955800718 1.4000000000 3.5563939022 -2.1512491709 0.9872039762 0.0000000000
0.2403328134 1.4000000000 3.5564127988 -2.1508977006 0.9874201507 0.0000000000
0.2850854836 1.4000000000 3.5564312573 -2.1504949038 0.9876551033 0.0000000000
0.3298380795 1.4000000000 3.5564494558 -2.1500415486 0.9879092393 0.0000000000
0.3745906150 1.4000000000 3.5564691045 -2.1495507778 0.9881841425 0.0000000000
0.4193430727 1.4000000000 3.5564915765 -2.1490193708 0.9884865935 0.0000000000
0.4640953985 1.4000000000 3.5565178171 -2.1484251663 0.9888292376 0.0000000000
0.5088475521 1.4000000000 3.5565485867 -2.1477546394 0.9892205267 0.0000000000
0.5535995219 1.4000000000 3.5565843574 -2.1470115128 0.9896608600 0.0000000000
0.5983512875 1.4000000000 3.5566248513 -2.1461969212 0.9901486722 0.0000000000
0.6431027962 1.4000000000 3.5566677382 -2.1452995447 0.9906791708 0.0000000000
0.6878539845 1.4000000000 3.5567113360 -2.1443062921 0.9912508628 0.0000000000
