# logAge Mass logTe Mbol logg C/O
4.1205739312 0.6000000000 4.0574800000 0.8952750000 3.8421812504 0.0000000000
4.1289648182 0.6000000000 4.0574623527 0.8950154437 3.8420068386 0.0000000000
4.1373557091 0.6000000000 4.0574442673 0.8947570898 3.8418311555 0.0000000000
4.1457466039 0.6000000000 4.0574257506 0.8944999305 3.8416542251 0.0000000000
4.1541375026 0.6000000000 4.0574068094 0.8942439579 3.8414760713 0.0000000000
4.1625284053 0.6000000000 4.0573874505 0.8939891643 3.8412967179 0.0000000000
4.1709193117 0.6000000000 4.0573676804 0.8937355419 3.8411161889 0.0000000000
4.1793102221 0.6000000000 4.0573475062 0.8934830828 3.8409345082 0.0000000000
4.1877011362 0.6000000000 4.0573269344 0.8932317793 3.8407516995 0.0000000000
4.1960920542 0.6000000000 4.0573059718 0.8929816235 3.8405677869 0.0000000000
4.2044829760 0.6000000000 4.0572846252 0.8927326076 3.8403827943 0.0000000000
4.2128739015 0.6000000000 4.0572629014 0.8924847238 3.8401967454 0.0000000000
4.2212648308 0.6000000000 4.0572408070 0.8922379643 3.8400096643 0.0000000000
4.2296557637 0.6000000000 4.0572183490 0.8919923213 3.8398215748 0.0000000000
4.2380467004 0.6000000000 4.0571955339 0.8917477870 3.8396325008 0.0000000000
4.2464376408 0.6000000000 4.0571723686 0.8915043536 3.8394424662 0.0000000000
4.2548285849 0.6000000000 4.0571488598 0.8912620132 3.8392514949 0.0000000000
4.2632195326 0.6000000000 4.0571250143 0.8910207581 3.8390596108 0.0000000000
4.2716104839 0.6000000000 4.0571008388 0.8907805804 3.8388668378 0.0000000000
4.2800014389 0.6000000000 4.0570763401 0.8905414723 3.8386731998 0.0000000000
4.2883923974 0.6000000000 4.0570515250 0.8903034261 3.8384787207 0.0000000000
4.2967833595 0.6000000000 4.0570264001 0.8900664339 3.8382834243 0.0000000000
4.3051743251 0.6000000000 4.0570009723 0.8898304880 3.8380873347 0.0000000000
4.3135652943 0.6000000000 4.0569752482 0.8895955804 3.8378904755 0.0000000000
4.3219562670 0.6000000000 4.0569492348 0.8893617034 3.8376928709 0.0000000000
4.3303472432 0.6000000000 4.0569229386 0.8891288492 3.8374945446 0.0000000000
4.3387382228 0.6000000000 4.0568963665 0.8888970099 3.8372955205 0.0000000000
4.3471292059 0.6000000000 4.0568695253 0.8886661779 3.8370958226 0.0000000000
4.3555201924 0.6000000000 4.0568424216 0.8884363451 3.8368954747 0.0000000000
4.3639111824 0.6000000000 4.0568150622 0.8882075040 3.8366945008 0.0000000000
4.3723021757 0.6000000000 4.0567874539 0.8879796465 3.8364929247 0.0000000000
4.3806931724 0.6000000000 4.0567596035 0.8877527650 3.8362907703 0.0000000000
4.3890841724 0.6000000000 4.0567315176 0.8875268516 3.8360880615 0.0000000000
4.3974751758 0.6000000000 4.0567032031 0.8873018985 3.8358848223 0.0000000000
4.4058661825 0.6000000000 4.0566746667 0.8870778980 3.8356810765 0.0000000000
4.4142571924 0.6000000000 4.0566459152 0.8868548421 3.8354768479 0.0000000000
4.4226482057 0.6000000000 4.0566169553 0.8866327231 3.8352721606 0.0000000000
